노선번호,노선ID,버스종류,기점,종점,첫차,막차,기본배차,평일배차,출퇴근배차,휴일배차,정류소순번,정류소명,ARS번호,노드ID,위도,경도
520,5200520000,일반버스,강서공영차고지,서부지원.서부지청,05:00,20:50,24,64,60,64,112,강서공영차고지,12561,513580000,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,1,삼성여객(종점),,198660101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,2,토곡사거리,13080,193760201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,3,부산소방본부.교통정보서비스센터,13158,193460201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,4,수영강푸르지오아파트,13159,194380101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,5,월륜교차로,13180,213020201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,6,수영강변3차e편한세상,14008,198690202,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,7,수영강변1차e편한세상,14084,198690201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,8,성지기업,14085,198690203,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,9,망미2동,14023,198740201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,10,수영구드림스타트센터,14025,198750301,35.1733472,129.1171456
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,11,태창아파트,14026,198750302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,12,미광운수,14028,198820201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,13,수영교차로.수영역,14047,199080302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,14,수영사적공원,14048,199020301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,15,수영경찰서.수영아파트,14110,199020303,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,16,금호주유소,14006,198790501,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,17,망미중앙시장,14003,198770401,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,18,망미우체국,14001,198770402,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,19,선경아파트,13090,198770403,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,20,망미주공아파트,13088,193650101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,21,부산소방본부.교통정보서비스센터,13148,193460401,35.1844544,129.1062528
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,22,엘지아파트,13149,193470301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,23,부산경상대학교정문,13073,193400301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,24,부산경상대학교서문,13157,193400302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,25,현대아파트,13068,193400303,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,26,연산중학교,13145,193440201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,27,연일시장,13154,193450401,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,28,연산교차로,13162,193730201,35.1858560,129.0838016
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,29,연산역,13151,193360501,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,30,거제역,13152,193420401,35.1880928,129.0756224
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,31,동해선거제역,13014,193840401,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,32,법원검찰청정문,13129,194240101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,33,법원후문,13127,194360301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,34,거제리대조연립,13124,194360302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,35,남문초.연제우체국,13135,194370201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,36,현대쌍용아파트,13136,194370202,35.1949088,129.0667264
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,37,사직운동장,06126,166660301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,38,사직실내수영장,06218,166890201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,39,삼정그린아파트,13030,193540201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,40,부산의료원,13130,193490301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,41,부산의료원정문,13187,518170000,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,42,국가기록원 부산분원,13131,193500301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,43,연제공용버스차고지,13182,502520000,35.1853600,129.0534656
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,44,시민도서관,05061,193500303,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,45,초읍삼거리,05295,171730301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,46,어린이대공원,05353,171690101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,47,어린이대공원입구,05042,171690301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,48,삼광사입구,05044,171690302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,49,성곡시장입구,05046,171690303,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,50,성곡시장,05047,171690304,35.1736672,129.0492672
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,51,LG디스커버리랩,05051,171660101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,52,부암교차로,05163,172100201,35.1643776,129.0537728
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,53,부산진구청,05165,171960201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,54,부전시장입구,05188,164360201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,55,부전시장,05708,505810000,35.1613504,129.0621056
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,56,롯데캐슬스카이,05337,164920201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,57,전포어린이놀이터,05338,164350201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,58,전포카페거리,05339,164400201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,59,부산진여자중학교,05260,164330101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,60,동성고교,05263,164310101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,61,성북초등학교,05264,164290401,35.1497696,129.0658688
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,62,지오플레이스,05225,164290501,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,63,경남공고,05349,164260501,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,64,부전도서관,05281,164300401,35.1546048,129.0623616
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,65,서면교차로,05365,506980000,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,66,부전시장입구,05186,164420501,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,67,부산진구청.시민공원남1문,05166,171960401,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,68,부암교차로,05164,171850201,35.1670464,129.0518400
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,69,부산시설공단,05050,172100501,35.1728288,129.0493952
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,70,성곡시장,05048,171660301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,71,삼광사입구,05045,171660302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,72,어린이대공원입구,05043,171660303,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,73,어린이대공원,05354,171690201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,74,초읍삼거리,05296,171730101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,75,시민도서관,05070,171730102,35.1832000,129.0512896
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,76,초읍고개,13134,171730103,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,77,개인택시조합,13132,171730104,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,78,부산의료원 정문,13186,515210000,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,79,부산의료원,13123,193490101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,80,삼정그린아파트,13029,193480101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,81,사직실내수영장,13120,193530301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,82,사직운동장,06113,166850101,35.1934688,129.0668032
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,83,현대쌍용아파트,13141,193820101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,84,남문초.연제우체국,13140,193820102,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,85,거제리대조연립,13125,194370101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,86,법원후문,13126,194370102,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,87,법원검찰청정문,13128,194250301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,88,동해선거제역,13015,193880201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,89,거제역,13153,193840201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,90,연산역,13051,193420201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,91,연산교차로,13118,193360201,35.1860288,129.0827904
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,92,연일시장,13119,193730101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,93,연산중학교,13144,193450201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,94,현대아파트,13155,193410101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,95,부산경상대학교서문,13072,193410102,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,96,부산경상대학교정문,13156,193410103,35.1856352,129.1007232
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,97,엘지아파트,13150,193470101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,98,부산소방본부.교통정보서비스센터,13085,193460301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,99,망미주공아파트,13086,193900201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,100,오양아파트,14002,193650302,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,101,망미중앙시장,14004,198770201,35.1717600,129.1091712
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,102,수영경찰서.수영아파트,14015,198790201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,103,수영사적공원,14050,198790202,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,104,수영교차로.수영역,14094,200520101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,105,미광운수,14029,198860101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,106,태창아파트,14027,198820301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,107,수영구드림스타트센터,14112,198820302,35.1727264,129.1178496
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,108,망미2동,14024,198750101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,109,고려제강,14111,199720201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,110,원정빌라,14106,199670201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,111,수영강변e-편한세상,14105,198690101,35.1808512,129.1159808
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,112,월륜교차로,13181,198700301,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,113,수영강푸르지오아파트,13161,208630201,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,114,연제예식장,13163,194380201,35.1845728,129.1099264
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,115,부산소방본부.교통정보서비스센터,13082,193460101,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,116,토곡사거리,13081,193460102,,
54,5200054000,일반버스,연산9동,전포동,04:50,22:30,10,9,5,9,117,삼성여객(종점),,198660101,35.1882528,129.1094400
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,1,강서공영차고지,12562,513570000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,2,대한제강,12565,190000301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,3,삼성전기후문,12567,189980301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,4,동아밸브,12569,513870000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,5,강진정비,12571,513620000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,6,화물터미널,12573,190370401,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,7,태웅스틸,12575,190490301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,8,국제휠타,12577,513690000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,9,영남자동화기계,12221,190650401,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,10,영도산업,12223,190740401,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,11,용원중앙병원,12098,203330301,35.0984448,128.8221696
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,12,용원,12072,203310201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,13,(주)태광본사,12095,193260201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,14,경제자유구역청,12079,191070301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,15,경제자유구역청,12056,191150101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,16,풍영산업,12078,190980401,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,17,농심,12256,190130101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,18,(구)검문소,12344,190430101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,19,옥포마을,12324,211730101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,20,구랑,12349,191850102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,21,지사산단입구,12361,209900301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,22,명동,12326,192630302,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,23,지사천선비교,12553,508300000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,24,삼정그린코아.금강펜테리움,12549,507490000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,25,녹산초등학교,12550,507430000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,26,지사휴먼시아아파트,12353,192690202,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,27,지사문화회관,12355,192710201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,28,이원솔루텍,12332,192750501,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,29,자동차부품멀티관,12334,214470102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,30,삼영MT,12487,214470105,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,31,우진정기,12336,214470101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,32,매일정기,12504,214460103,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,33,YMP지사단지기점,12338,214450102,35.1494144,128.8094848
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,34,매일정기,12339,214460101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,35,우진정기,12337,214460201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,36,삼영MT,12488,214460204,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,37,자동차부품멀티관,12335,214460205,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,38,이원솔루텍,12333,215390101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,39,지사문화회관,12356,192720101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,40,지사휴먼시아아파트,12354,192700101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,41,녹산초등학교,12551,507440000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,42,협성엘리시안,12552,507530000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,43,지사천선비교,12554,508290000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,44,명동,12327,192640102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,45,지사산단입구,12362,510460000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,46,마음,12340,209900103,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,47,국제산업물류산단,12539,506830000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,48,중곡,12342,209900104,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,49,세산사거리,12183,191490201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,50,가달,,191490202,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,51,생곡마을,,191490203,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,52,용적사입구,,192220101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,53,장락,,503550000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,54,성산,12514,191940102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,55,순아3구,12636,210440101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,56,강서경찰서,12034,210430101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,57,사취등,12623,176770101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,58,경일고등학교입구,12102,191370102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,59,진목,12249,191370101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,60,부산현대미술관,10288,503900000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,61,을숙도문화회관,10224,188330101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,62,하단역환승센터,10078,209030101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,63,하단역환승센터,10077,177710401,35.1063584,128.9661440
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,64,을숙도문화회관,10096,188340201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,65,부산현대미술관,10247,188070301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,66,진목,12248,191810301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,67,경일고등학교입구,12101,191810302,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,68,사취등,12622,191360301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,69,강서경찰서,12624,176770301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,70,순아3구,12035,210430201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,71,성산,12515,188900101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,72,장락,,503480000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,73,용적사입구,12226,191940301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,74,생곡마을,12175,192220302,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,75,가달,12128,192220301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,76,세산사거리,12346,191490302,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,77,중곡,12343,191880304,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,78,국제산업물류산단,12540,506840000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,79,마음,12341,191880303,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,80,지사산단입구,12361,209900301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,81,명동,12326,192630302,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,82,지사천선비교,12553,508300000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,83,삼정그린코아.금강펜테리움,12549,507490000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,84,녹산초등학교,12550,507430000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,85,지사휴먼시아아파트,12353,192690202,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,86,지사문화회관,12355,192710201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,87,이원솔루텍,12332,192750501,35.1489856,128.8252672
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,88,자동차부품멀티관,12334,214470102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,89,삼영MT,12487,214470105,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,90,우진정기,12336,214470101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,91,매일정기,12504,214460103,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,92,YMP지사단지기점,12338,214450102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,93,매일정기,12339,214460101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,94,우진정기,12337,214460201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,95,삼영MT,12488,214460204,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,96,자동차부품멀티관,12335,214460205,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,97,이원솔루텍,12333,215390101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,98,지사문화회관,12356,192720101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,99,지사휴먼시아아파트,12354,192700101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,100,녹산초등학교,12551,507440000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,101,협성엘리시안,12552,507530000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,102,지사천선비교,12554,508290000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,103,명동,12327,192640102,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,104,지사산단입구,12362,510460000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,105,구랑,12350,209900202,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,106,옥포마을,12325,191380301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,107,(구)검문소,12345,190900301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,108,농심,12257,190370301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,109,풍영산업,12236,190980201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,110,경제자유구역청,12079,191070301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,111,경제자유구역청,12056,191150101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,112,(주)태광본사,12096,190540201,35.0939488,128.8273280
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,113,용원,12073,190440301,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,114,용원중앙병원,12074,203310101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,115,영도산업,12036,190730201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,116,영남자동화기계,12222,190660201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,117,국제휠타,12578,513680000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,118,태웅스틸,12576,190480201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,119,화물터미널,12574,190020101,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,120,강진정비,12572,513630000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,121,동아밸브,12570,190350201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,122,삼성전기후문,12568,189070201,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,123,대한제강,12566,513780000,,
55,5200055000,일반버스,강서공영차고지,하단,05:00,21:00,,37,37,46,124,강서공영차고지,12561,513580000,,
57,5200057000,일반버스,사직동,진시장,04:25,22:30,4-7,12,8,12,1,사직동,06136,166830201,,
57,5200057000,일반버스,사직동,진시장,04:25,22:30,4-7,12,8,12,2,법원어귀교차로,06134,193720301,,
