노선ID,노선번호,정류소순번,정류소명,노드ID
5200129100,129-1,86,양정대원칸타빌,164190101
5201002F00,1002-F,87,양정대원칸타빌,164190101
5290513000,부산진구13,16,대원칸타빌아파트,164190102
5200022000,22,79,자유.평화시장,164200201
5200027000,27,56,자유.평화시장,164200201
5200038100,38-1,53,자유.평화시장,164200201
5200040000,40,96,자유.평화시장,164200201
5200042000,42,62,자유.평화시장,164200201
5200057000,57,50,자유.평화시장,164200201
5200068000,68,86,자유.평화시장,164200201
5200080000,80,57,자유.평화시장,164200201
5200083100,83-1,83,자유.평화시장,164200201
5200099000,99,32,자유.평화시장,164200201
5200101000,101,33,자유.평화시장,164200201
5200111000,111,55,자유.평화시장,164200201
5200134000,134,82,자유.평화시장,164200201
5290703000,남구3,27,범일역,164200202
5290705000,남구5,37,범일역,164200202
5290301100,동구1-1,29,좋은문화병원,164220202
5200038000,38,106,성북초등학교,164240201
5200082000,82,37,성북초등학교,164240201
5200583000,583,36,성북초등학교,164240201
5290512000,부산진구12,33,성북초등학교,164240202
5291506000,사상구6,38,성북초등학교,164240202
5200024000,24,36,문전교차로,164240301
5200138100,138-1,62,문전교차로,164240301
5200024000,24,37,국제금융센터.부산은행역,164240302
5200138100,138-1,63,국제금융센터.부산은행역,164240302
5290512000,부산진구12,29,지오플레이스,164240401
5291506000,사상구6,33,지오플레이스,164240401
5200005100,5-1,92,경남공고,164260501
5200010000,10,89,경남공고,164260501
5200029000,29,84,경남공고,164260501
5200043000,43,89,경남공고,164260501
5200054000,54,63,경남공고,164260501
5200057000,57,58,경남공고,164260501
5200080000,80,65,경남공고,164260501
5200103000,103,112,경남공고,164260501
5200111000,111,63,경남공고,164260501
5200133000,133,57,경남공고,164260501
5200085000,85,45,경남공고(전포역),164270101
5200138100,138-1,99,경남공고(전포역),164270101
5290512000,부산진구12,24,부산은행(전포역),164280101
5291506000,사상구6,28,부산은행(전포역),164280101
5290512000,부산진구12,25,전포1동주민센터,164280102
5291506000,사상구6,29,전포1동주민센터,164280102
5200024000,24,35,경남공고(전포역),164280201
5200133000,133,55,경남공고(전포역),164280201
5200138100,138-1,61,경남공고(전포역),164280201
5290512000,부산진구12,18,부전도서관,164280301
5200085000,85,46,전포사거리,164280401
5200138100,138-1,100,전포사거리,164280401
5290512000,부산진구12,15,동성고등학교,164290102
5291506000,사상구6,90,동성고등학교,164290102
5290512000,부산진구12,16,부산진여자중학교,164290103
5291506000,사상구6,91,부산진여자중학교,164290103
5200082000,82,38,부산마케팅고등학교,164290301
5290512000,부산진구12,34,부산마케팅고등학교,164290302
5291506000,사상구6,39,부산마케팅고등학교,164290302
5200038000,38,51,성북초등학교,164290401
5200054000,54,61,성북초등학교,164290401
5200082000,82,49,성북초등학교,164290401
5200085000,85,44,성북초등학교,164290401
5200160000,160,52,성북초등학교,164290401
5200583000,583,22,성북초등학교,164290401
5290512000,부산진구12,28,성북초등학교,164290402
5291506000,사상구6,32,성북초등학교,164290402
5200024000,24,29,지오플레이스,164290501
5200038000,38,52,지오플레이스,164290501
5200054000,54,62,지오플레이스,164290501
5200133000,133,56,지오플레이스,164290501
5200160000,160,53,지오플레이스,164290501
5200583000,583,23,지오플레이스,164290501
5200020000,20,35,경남공고,164300201
5200169100,169-1,49,경남공고,164300201
5201002F00,1002-F,82,경남공고,164300201
5290512000,부산진구12,19,경남공업고등학교,164300202
5200005100,5-1,93,부전도서관,164300401
5200010000,10,90,부전도서관,164300401
5200029000,29,85,부전도서관,164300401
5200043000,43,90,부전도서관,164300401
5200054000,54,64,부전도서관,164300401
5200057000,57,59,부전도서관,164300401
5200080000,80,66,부전도서관,164300401
5200103000,103,113,부전도서관,164300401
5200111000,111,64,부전도서관,164300401
5200133000,133,58,부전도서관,164300401
5200054000,54,60,동성고교,164310101
5200085000,85,43,동성고교,164310101
5200160000,160,51,동성고교,164310101
5290512000,부산진구12,27,동성고등학교,164310102
5291506000,사상구6,31,동성고등학교,164310102
5290512000,부산진구12,26,부산진여자중학교,164310103
5291506000,사상구6,30,부산진여자중학교,164310103
5290512000,부산진구12,17,전포1동주민센터,164310202
5291506000,사상구6,92,전포1동주민센터,164310202
5200085000,85,41,전포카페거리,164320101
5200160000,160,49,전포카페거리,164320101
5200024000,24,34,전포사거리,164320201
5200133000,133,54,전포사거리,164320201
5200138100,138-1,60,전포사거리,164320201
5200085000,85,47,부산진소방서,164320301
5200138100,138-1,101,부산진소방서,164320301
5290511000,부산진구11,23,(구)NC서면점,164320302
5290512100,부산진구12-1,16,(구)NC서면점,164320302
5290511000,부산진구11,22,전포사거리,164320303
5200054000,54,59,부산진여자중학교,164330101
5200085000,85,42,부산진여자중학교,164330101
5200160000,160,50,부산진여자중학교,164330101
5200024000,24,33,NC서면점,164340101
5200085000,85,40,NC서면점,164340101
5200133000,133,53,NC서면점,164340101
5200138100,138-1,59,NC서면점,164340101
5200160000,160,48,NC서면점,164340101
5290512000,부산진구12,23,(구)NC서면점,164340102
5290512100,부산진구12-1,20,(구)NC서면점,164340102
5291506000,사상구6,27,(구)NC서면점,164340102
5200020000,20,34,부전도서관,164340201
5200169100,169-1,48,부전도서관,164340201
5201002F00,1002-F,81,부전도서관,164340201
5200010000,10,91,전포초등학교,164340401
5200029000,29,86,전포초등학교,164340401
5200043000,43,91,전포초등학교,164340401
5200080000,80,67,전포초등학교,164340401
5200111000,111,65,전포초등학교,164340401
5200005100,5-1,94,전포초등학교,164340402
5200057000,57,60,전포초등학교,164340402
5290511000,부산진구11,24,전포초등학교,164340403
5200054000,54,57,전포어린이놀이터,164350201
5290502000,부산진구2,3,전포어린이놀이터,164350202
5290502000,부산진구2,17,전포초등학교,164350401
5200083000,83,26,부전시장,164360101
5200083000,83,27,동해선부전역,164360102
5200054000,54,54,부전시장입구,164360201
5200063000,63,63,부전시장입구,164360201
5200081000,81,12,부전시장입구,164360201
5200083100,83-1,78,부전시장입구,164360201
5200088000,88,78,부전시장입구,164360201
5200103000,103,11,부전시장입구,164360201
5200133100,133-1,12,부전시장입구,164360201
5200167000,167,28,부전시장입구,164360201
5291506000,사상구6,25,국민은행,164360202
5291506000,사상구6,24,부전시장,164360203
5290515000,부산진구15,24,부전시장,164360401
5291506000,사상구6,96,부전시장,164360401
5290511000,부산진구11,27,부산시민공원,164370101
5200083000,83,28,부전역,164370201
5200010000,10,31,양정대원칸타빌,164390201
5200031000,31,47,양정대원칸타빌,164390201
5200033000,33,13,양정대원칸타빌,164390201
5200043000,43,38,양정대원칸타빌,164390201
5200052000,52,27,양정대원칸타빌,164390201
5200077000,77,78,양정대원칸타빌,164390201
5200080000,80,49,양정대원칸타빌,164390201
5200111000,111,47,양정대원칸타빌,164390201
5200129100,129-1,36,양정대원칸타빌,164390201
5201002F00,1002-F,78,양정대원칸타빌,164390201
5290513000,부산진구13,10,대원칸타빌아파트,164390202
5290513000,부산진구13,18,현대아파트209동,164390401
5290513000,부산진구13,17,현대아파트213동,164390402
5200054000,54,58,전포카페거리,164400201
5290502000,부산진구2,16,전포어린이놀이터,164400302
5200054000,54,66,부전시장입구,164420501
5200083100,83-1,35,부전시장입구,164420501
5200088000,88,41,부전시장입구,164420501
5200103000,103,115,부전시장입구,164420501
5200133000,133,60,부전시장입구,164420501
5200167000,167,69,부전시장입구,164420501
5200085000,85,39,서면부속상가,164450101
5200133000,133,52,서면부속상가,164450101
5200138100,138-1,58,서면부속상가,164450101
5200160000,160,47,서면부속상가,164450101
5200169100,169-1,47,서면부속상가,164450101
5290507000,부산진구7,5,(구)양정육교,164460102
5290507000,부산진구7,6,양정역,164460103
5290511000,부산진구11,20,롯데캐슬,164490301
5290512000,부산진구12,21,쥬디스태화,164520103
5290511000,부산진구11,40,부산여자대학교정문,164530101
5290512000,부산진구12,46,부산여자대학교정문,164530101
5290512100,부산진구12-1,34,부산여자대학교정문,164530101
5290511000,부산진구11,39,성모여자고등학교,164530102
5290512000,부산진구12,3,동의과학대사거리,164530501
5290512100,부산진구12-1,3,동의과학대사거리,164530501
5290511000,부산진구11,9,양정하이츠아파트,164530502
5290512000,부산진구12,4,양정하이츠아파트,164530502
5290512100,부산진구12-1,4,양정하이츠아파트,164530502
5290511000,부산진구11,42,양정성당,164540102
5290507000,부산진구7,9,양정성당,164540201
5290511000,부산진구11,5,양정성당,164540201
5290507000,부산진구7,10,부산진여자상업고등학교,164540202
5290511000,부산진구11,6,부산진여자상업고등학교,164540202
5290508000,부산진구8,9,동의의료원,164550101
5290508000,부산진구8,2,부산진여자고등학교,164550201
5290508000,부산진구8,3,양정자이더샵SK뷰2.3단지,164550202
5200082000,82,39,전포고개,164560101
5290512000,부산진구12,35,전포고개,164560103
5291506000,사상구6,40,전포고개,164560103
5290512000,부산진구12,36,전포삼거리,164560104
5291506000,사상구6,41,전포삼거리,164560104
5200082000,82,48,부산마케팅고등학교,164560201
5290512000,부산진구12,14,부산마케팅고등학교,164560202
5291506000,사상구6,89,부산마케팅고등학교,164560202
5200082000,82,40,전포삼거리,164570101
5200082000,82,41,전포아파트,164570102
5290512000,부산진구12,37,전포아파트,164570103
5290512100,부산진구12-1,25,전포아파트,164570103
5291506000,사상구6,44,문현현대2차아파트,164570201
5291506000,사상구6,43,전포보람어린이집,164570202
5291506000,사상구6,42,남부산교회,164570203
5200082000,82,46,전포삼거리,164570301
5200082000,82,47,전포고개,164570302
5290512000,부산진구12,13,전포고개,164570303
5291506000,사상구6,88,전포고개,164570303
5290512000,부산진구12,12,전포삼거리,164570304
5291506000,사상구6,87,전포삼거리,164570304
5200082000,82,45,전포아파트,164580201
5290512000,부산진구12,11,전포아파트,164580202
5290512100,부산진구12-1,11,전포아파트,164580202
5200082000,82,42,파티마의원,164580301
5290502000,부산진구2,12,파티마의원,164580401
5290512000,부산진구12,38,파티마의원,164580401
5290512100,부산진구12-1,26,파티마의원,164580401
5290512000,부산진구12,39,협성아파트,164580402
5290512100,부산진구12-1,27,협성아파트,164580402
5290515000,부산진구15,20,부전시장입구,164600201
5290515000,부산진구15,21,영광도서,164600202
5200106000,106,56,네오스포,164620301
5203002000,3002,25,네오스포,164620301
5200106000,106,57,부암역.부산도시공사,164620303
5200083000,83,24,서면역.롯데호텔백화점,164630302
5290515000,부산진구15,22,롯데호텔백화점.서면역,164630304
5291506000,사상구6,95,롯데호텔백화점.서면역,164630304
5200067000,67,14,서면시장,164640301
5200067000,67,15,서면복개로,164650201
5200583000,583,26,롯데호텔백화점.서면역,164650301
5200038100,38-1,51,"서면,광무교",164670201
5200067000,67,16,"서면,광무교",164670201
5290301000,동구1,12,서면유림노르웨이숲,164670202
5200106000,106,55,부산진초등학교,164670301
5200583000,583,24,부산진초등학교,164670501
5200583000,583,25,서면1번가,164670502
5290512000,부산진구12,22,서면역,164680201
5290301000,동구1,11,부산진초등학교,164690101
5200059000,59,52,경남아파트,164690201
5200061000,61,28,경남아파트,164690201
5200085000,85,55,경남아파트,164690201
5200186000,186,92,경남아파트,164690201
5200059000,59,86,신암,164690301
5200061000,61,108,신암,164690301
5200085000,85,33,신암,164690301
5200186000,186,54,신암,164690301
5200059000,59,87,CBS방송국,164690302
5200061000,61,109,CBS방송국,164690302
5200085000,85,34,CBS방송국,164690302
5200186000,186,55,CBS방송국,164690302
5200063000,63,66,부산진구청후문,164700401
5200067000,67,13,서면역.롯데호텔백화점,164710101
5200085000,85,38,서면역.롯데호텔백화점,164710101
5200133000,133,51,서면역.롯데호텔백화점,164710101
5200138100,138-1,57,서면역.롯데호텔백화점,164710101
5200160000,160,46,서면역.롯데호텔백화점,164710101
5200169100,169-1,46,서면역.롯데호텔백화점,164710101
5290515000,부산진구15,23,부산진경찰서,164710401
5200131000,131,45,부산시청.시청역,164720101
5200141000,141,67,부산시청.시청역,164720101
5290512000,부산진구12,20,더샵센트럴스타,164730201
5290508000,부산진구8,7,양정자이더샵SK뷰2.3단지,164770201
5200005100,5-1,48,양정역6번출구,164820301
5200020000,20,29,양정역6번출구,164820301
5200057000,57,41,양정역6번출구,164820301
5200062000,62,19,양정역6번출구,164820301
5200063000,63,44,양정역6번출구,164820301
5200141F00,141-F,34,양정역6번출구,164820301
5290511000,부산진구11,28,한신아파트,164920101
5290511000,부산진구11,29,새마을금고,164920102
5200054000,54,56,롯데캐슬스카이,164920201
5290513000,부산진구13,14,항도중학교,164920301
5290511000,부산진구11,21,적십자회관,164930301
5290511000,부산진구11,19,한신아파트,164940201
5290511000,부산진구11,18,새마을금고,164940202
5290511000,부산진구11,30,천지탕,164960202
5290511000,부산진구11,17,천지탕,164970202
5290502000,부산진구2,4,만호빌라,165020201
5290502000,부산진구2,5,기와집,165020202
5290502000,부산진구2,15,영화약국,165040201
5200082000,82,44,파티마의원,165060201
5290512000,부산진구12,10,파티마의원,165090301
5290512100,부산진구12-1,10,파티마의원,165090301
5290512000,부산진구12,9,협성아파트,165090302
5290512100,부산진구12-1,9,협성아파트,165090302
5290502000,부산진구2,6,전홍빌라,165090402
5290502000,부산진구2,13,전홍빌라,165090402
5290502000,부산진구2,7,대동아파트,165090403
5290507000,부산진구7,4,양정사진관,165120201
5290507000,부산진구7,13,동의과학대학교,165130101
5290507000,부산진구7,3,성모여자고등학교,165130201
5290508000,부산진구8,1,동의의료원,165190101
5290508000,부산진구8,5,양정역,165220201
5200167000,167,21,동평유치원,165240101
5200169000,169,10,부암3동행정복지센터,165240201
5200167000,167,77,협성피닉스,165240301
5200169000,169,111,협성피닉스,165240301
5200169000,169,110,부암3동행정복지센터,165250301
5200110100,110-1,2,진성아파트,165260101
5200110100,110-1,74,벽산아파트,165260201
5200169000,169,118,기점,165270101
5200088000,88,66,개성고등학교,165270201
5200141000,141,52,개성고등학교,165270201
5200167000,167,16,개성고등학교,165270201
5200088000,88,67,당감백산아파트,165270202
5200141000,141,53,당감백산아파트,165270202
5200167000,167,17,당감백산아파트,165270202
5200169000,169,1,기점,165290101
5200033100,33-1,85,만덕터널입구,165330101
5200046000,46,24,만덕터널입구,165330101
5200033100,33-1,86,개별화물협회,165330102
5200046000,46,25,개별화물협회,165330102
5200051000,51,104,온천장역.CGV동래,165350101
5200100000,100,61,온천장역.CGV동래,165350101
5200110100,110-1,34,온천장역.CGV동래,165350101
5200121000,121,40,온천장역.CGV동래,165350101
5200131000,131,127,온천장역.CGV동래,165350101
5200051000,51,28,온천장역.SK허브스카이,165350201
5200080000,80,29,온천장역.SK허브스카이,165350201
5200100000,100,73,온천장역.SK허브스카이,165350201
5200100100,100-1,61,온천장역.SK허브스카이,165350201
5200110100,110-1,39,온천장역.SK허브스카이,165350201
5200131000,131,24,온천장역.SK허브스카이,165350201
5200183000,183,56,온천장역.SK허브스카이,165350201
5203008000,3008,46,온천장역.SK허브스카이,165350201
5200183F00,183-F,57,온천장역.SK허브스카이,165350201
5203008F00,3008-F,47,온천장역.SK허브스카이,165350201
5200080000,80,87,식물원입구,165350301
5200100100,100-1,48,식물원입구,165350301
5200203000,203,19,온천시장(목욕타운),165350302
5200049000,49,31,온천입구,165390401
5200050000,50,40,온천입구,165390401
5200051000,51,30,온천입구,165390401
5200100000,100,75,온천입구,165390401
5200110100,110-1,44,온천입구,165390401
5200179000,179,17,온천입구,165390401
5200049000,49,32,동래구노인복지관,165390403
5200050000,50,41,동래구노인복지관,165390403
5200100000,100,76,동래구노인복지관,165390403
5200051000,51,31,동래구노인복지관,165390404
5200110100,110-1,45,동래구노인복지관,165390404
5200179000,179,18,동래구노인복지관,165390404
5201002000,1002,40,동래구노인복지관,165390404
5290607000,동래구7,6,온천장입구,165390601
5200080000,80,86,온천장역.SK허브스카이,165400101
5200100100,100-1,47,온천장역.SK허브스카이,165400101
5200203000,203,18,온천장역.SK허브스카이,165400101
5200031000,31,31,동래한전,165430302
5200036000,36,65,동래한전,165430302
5200042000,42,93,동래한전,165430302
5200043000,43,21,동래한전,165430302
5200044000,44,13,동래한전,165430302
5200052000,52,13,동래한전,165430302
5200144000,144,16,동래한전,165430302
5200200000,200,42,동래한전,165430302
5200307000,307,28,동래한전,165430302
5200506000,506,12,동래한전,165430302
5201002000,1002,65,동래한전,165430302
5200031000,31,124,부산원동역,165440103
5200036000,36,84,부산원동역,165440103
5200043000,43,108,부산원동역,165440103
5200044000,44,93,부산원동역,165440103
5200052000,52,91,부산원동역,165440103
5200144000,144,49,부산원동역,165440103
5200155000,155,18,부산원동역,165440103
5200189100,189-1,60,부산원동역,165440103
5200200000,200,89,부산원동역,165440103
5200042000,42,19,뜨란채아파트,165440201
5200189100,189-1,38,뜨란채아파트,165440201
5200200000,200,86,뜨란채아파트,165440201
5200307000,307,92,뜨란채아파트,165440201
5290606000,동래구6,41,우성아파트,165450101
5200100000,100,56,복산동행정복지센터,165450401
5200110100,110-1,29,복산동행정복지센터,165450401
5290601000,동래구1,43,복산동행정복지센터,165450402
5290601100,동래구1-1,23,복산동행정복지센터,165450402
5290603000,동래구3,20,복산동행정복지센터,165450402
5290606100,동래구6-1,25,복산동행정복지센터,165450402
5290601000,동래구1,44,현대아파트.명륜아이파크,165450403
5290601100,동래구1-1,24,현대아파트.명륜아이파크,165450403
5290603000,동래구3,21,현대아파트.명륜아이파크,165450403
5290606100,동래구6-1,26,현대아파트.명륜아이파크,165450403
5290606000,동래구6,42,무량사,165460101
5290606000,동래구6,28,우성아파트,165460301
5200100100,100-1,44,롯데백화점동래점.명륜역,165500101
5200111100,111-1,15,명륜역,165500201
5200144000,144,24,명륜역,165500201
5200189000,189,65,명륜역,165500201
5203008000,3008,50,명륜역,165500201
5200183F00,183-F,50,명륜역,165500201
5203008F00,3008-F,51,명륜역,165500201
5200077000,77,40,롯데백화점동래점.명륜역,165500501
5200121000,121,36,롯데백화점동래점.명륜역,165500501
5200210000,210,83,롯데백화점동래점.명륜역,165500501
5290603000,동래구3,27,롯데백화점동래점,165500502
5200189000,189,66,온천장,165510101
5200100100,100-1,64,명륜역,165510201
5200111100,111-1,73,명륜역,165510201
5200144000,144,40,명륜역,165510201
5200189000,189,32,명륜역,165510201
5203008000,3008,48,명륜역,165510201
5200183F00,183-F,60,명륜역,165510201
5203008F00,3008-F,49,명륜역,165510201
5290606000,동래구6,57,(구)수정약국,165530202
5290607000,동래구7,24,(구)수정약국,165530202
5200155000,155,16,안락2동수협,165530301
5200506000,506,10,안락2동수협,165530301
5200155000,155,109,충렬초등학교,165540101
5200506000,506,56,안락SK2차아파트,165540201
5200506000,506,57,센텀SK뷰아파트,165540202
5290606000,동래구6,58,안락SK현대아파트,165540203
5290606100,동래구6-1,50,안락SK현대아파트,165540203
5290607000,동래구7,25,안락SK현대아파트,165540203
5290602000,동래구2,33,동래구보훈회관,165560201
5290602000,동래구2,31,삼성가든아파트,165560202
5290602000,동래구2,32,새동래3차아파트,165560203
5200029000,29,53,세병교,165560301
5200051000,51,36,세병교,165560301
5200052000,52,19,세병교,165560301
5200179000,179,23,세병교,165560301
5200029000,29,96,동래경찰서.수안역,165560401
5200050000,50,72,동래경찰서.수안역,165560401
5200051000,51,97,동래경찰서.수안역,165560401
5200052000,52,85,동래경찰서.수안역,165560401
5200179000,179,71,동래경찰서.수안역,165560401
5290602000,동래구2,18,동래경찰서,165560402
5200029000,29,99,충렬사역.서원시장,165590101
5200042000,42,95,충렬사역.서원시장,165590101
5200099000,99,54,충렬사역.서원시장,165590101
5200105000,105,15,충렬사역.서원시장,165590101
5200106000,106,68,충렬사역.서원시장,165590101
5200129100,129-1,99,충렬사역.서원시장,165590101
5200148000,148,89,충렬사역.서원시장,165590101
5200183F00,183-F,67,충렬사역.서원시장,165590101
5200029000,29,98,낙민역.동래고등학교,165600202
5200049000,49,37,낙민역.동래고등학교,165600202
5200052000,52,87,낙민역.동래고등학교,165600202
5200057000,57,20,낙민역.동래고등학교,165600202
5200100000,100,81,낙민역.동래고등학교,165600202
5200110100,110-1,50,낙민역.동래고등학교,165600202
5200129100,129-1,98,낙민역.동래고등학교,165600202
5200148000,148,88,낙민역.동래고등학교,165600202
5200210000,210,31,낙민역.동래고등학교,165600202
5200183F00,183-F,66,낙민역.동래고등학교,165600202
5200100000,100,54,동래시장정문,165610101
5200110100,110-1,27,동래시장정문,165610101
5200100000,100,55,동래구청,165610102
5200110100,110-1,28,동래구청,165610102
5290606000,동래구6,51,서원시장,165620201
5290607000,동래구7,18,서원시장,165620201
5290606000,동래구6,19,충렬사후문,165620401
5290601100,동래구1-1,35,금강공원,165630102
5290601100,동래구1-1,37,온천119안전센터,165630103
5290601100,동래구1-1,36,해양자연사박물관,165630104
5200010000,10,100,화신아파트,165640301
5200189000,189,55,화신아파트,165640301
5200031000,31,116,부전교회,165640401
5200043000,43,100,부전교회,165640401
5200077000,77,38,부전교회,165640401
5200100100,100-1,42,부전교회,165640401
5200129100,129-1,93,부전교회,165640401
5200506000,506,46,부전교회,165640401
5290517000,부산진구17,24,부전교회,165640402
5200010000,10,22,부전교회,165650201
5200031000,31,39,부전교회,165650201
5200043000,43,29,부전교회,165650201
5200077000,77,69,부전교회,165650201
5200100100,100-1,68,부전교회,165650201
5200129100,129-1,27,부전교회,165650201
5200189000,189,44,부전교회,165650201
5200506000,506,20,부전교회,165650201
5290601000,동래구1,15,조양아파트,165670101
5290606100,동래구6-1,43,조양아파트,165670101
5290606000,동래구6,48,국제파크아파트,165670201
5290607000,동래구7,15,국제파크아파트,165670201
5290606000,동래구6,47,조양아파트,165670202
5290601000,동래구1,37,코끼리자연어린이집,165680301
5290606100,동래구6-1,20,코끼리자연어린이집,165680301
5290601000,동래구1,36,학산여자고등학교,165680302
5290606100,동래구6-1,19,학산여자고등학교,165680302
5290601000,동래구1,14,명장초등학교,165680401
5290606000,동래구6,46,명장초등학교,165680401
5290606100,동래구6-1,42,명장초등학교,165680401
5290606000,동래구6,25,코끼리자연어린이집,165680501
5290606000,동래구6,24,학산여자고등학교,165680502
5290601000,동래구1,4,명륜초등학교.동래향교,165720201
5290601100,동래구1-1,18,명륜초등학교.동래향교,165720201
5290606000,동래구6,36,명륜초등학교.동래향교,165720201
5290606100,동래구6-1,33,명륜초등학교.동래향교,165720201
5290601000,동래구1,45,명륜교차로.명륜자이아파트,165720501
5290601100,동래구1-1,26,명륜교차로.명륜자이아파트,165720501
5290602000,동래구2,22,명륜교차로.명륜자이아파트,165720501
5200046000,46,44,동래전화국,165730101
5200049000,49,35,동래전화국,165730101
5200051000,51,34,동래전화국,165730101
5200100000,100,79,동래전화국,165730101
5200110100,110-1,48,동래전화국,165730101
5200127000,127,57,동래전화국,165730101
5200210000,210,29,동래전화국,165730101
5201002000,1002,41,동래전화국,165730101
5200050000,50,44,동래전화국,165730102
5200179000,179,21,동래전화국,165730102
5290602000,동래구2,29,동래전화국,165730103
5200051000,51,35,동래경찰서,165740201
5200179000,179,22,동래경찰서,165740201
5290602000,동래구2,30,동래경찰서,165740202
5200049000,49,81,동래전화국,165750301
5200050000,50,73,동래전화국,165750301
5200051000,51,98,동래전화국,165750301
5200179000,179,72,동래전화국,165750301
5201002000,1002,68,동래전화국,165750301
5200046000,46,41,명륜역.동래중학교,165760201
5200127000,127,54,명륜역.동래중학교,165760201
5200210000,210,26,명륜역.동래중학교,165760201
5290601000,동래구1,2,동래중학교,165760202
5290601100,동래구1-1,16,동래중학교,165760202
5290606000,동래구6,34,동래중학교,165760202
5290606100,동래구6-1,31,동래중학교,165760202
5290602000,동래구2,24,동래구보건소,165760301
5290603000,동래구3,14,동래중학교,165760302
5290517000,부산진구17,25,중앙여자고등학교,165770101
5290602000,동래구2,25,중앙여자고등학교,165770101
5290603000,동래구3,15,중앙여자고등학교,165770101
5290605000,동래구5,23,중앙여자고등학교,165770101
5290608000,동래구8,22,중앙여자고등학교,165770101
5290517000,부산진구17,26,동래역2번출구,165770102
5290602000,동래구2,27,동래역2번출구,165770102
5290603000,동래구3,16,동래역2번출구,165770102
5290605000,동래구5,24,동래역2번출구,165770102
5290608000,동래구8,23,동래역2번출구,165770102
5290602000,동래구2,26,동래역4번출구,165770103
5290606000,동래구6,33,동래구보건소,165770301
5290606100,동래구6-1,30,동래구보건소,165770301
5290603000,동래구3,26,동래중학교,165770302
5200031000,31,37,동래역.내성교차로,165780301
5200043000,43,27,동래역.내성교차로,165780301
5200129100,129-1,25,동래역.내성교차로,165780301
5200506000,506,18,동래역.내성교차로,165780301
5200144000,144,22,동래역.내성교차로,165780302
5200210000,210,81,동래역.내성교차로,165780302
5200183F00,183-F,49,동래역.내성교차로,165780302
5290517000,부산진구17,28,동래역환승센터,165780303
5290605000,동래구5,26,동래역환승센터,165780303
5290608000,동래구8,25,동래역환승센터,165780303
5290603000,동래구3,24,동래역4번출구,165790301
5290606000,동래구6,32,동래역4번출구,165790301
5290606100,동래구6-1,29,동래역4번출구,165790301
5290603000,동래구3,25,중앙여자고등학교,165790302
5290605000,동래구5,45,달북초등학교,165800101
5290605000,동래구5,43,사직초등학교앞교차로,165800102
5290608000,동래구8,5,사직초등학교앞교차로,165800102
5290605000,동래구5,44,사직고등학교,165800103
5290608000,동래구8,6,사직고등학교,165800103
5200010000,10,14,사직2동행정복지센터,165800201
5200046000,46,31,사직2동행정복지센터,165800201
5200210000,210,14,사직2동행정복지센터,165800201
5200010000,10,15,삼익아파트,165800202
5200046000,46,32,삼익아파트,165800202
5200210000,210,15,삼익아파트,165800202
5290605000,동래구5,7,사직2동행정복지센터,165800203
5290605000,동래구5,8,삼익아파트후문,165800204
5200010000,10,110,동인고등학교,165800301
5200210000,210,97,동인고등학교,165800301
5200010000,10,108,사직초등학교,165800302
5200210000,210,95,사직초등학교,165800302
5200010000,10,111,사직여고,165800303
5200210000,210,98,사직여고,165800303
5200010000,10,112,원광사,165800304
5200210000,210,99,원광사,165800304
5200010000,10,113,사직여중,165800305
5200210000,210,100,사직여중,165800305
5290608000,동래구8,48,사직중학교,165800403
5290608000,동래구8,46,사직초등학교,165800404
5290608000,동래구8,49,삼정그린코아아파트,165800405
5200010000,10,114,사직119안전센터,165810201
5200210000,210,101,사직119안전센터,165810201
5200010000,10,115,아시아드주경기장,165810202
5200210000,210,102,아시아드주경기장,165810202
5290517000,부산진구17,41,사직119안전센터,165810203
5290517000,부산진구17,42,아시아드주경기장,165810204
5200010000,10,10,사직여중,165810301
5200210000,210,10,사직여중,165810301
5200010000,10,11,사직여고,165810302
5200210000,210,11,사직여고,165810302
5200010000,10,12,사직중학교,165810303
5200210000,210,12,사직중학교,165810303
5200010000,10,13,사직초등학교,165810304
5200210000,210,13,사직초등학교,165810304
5200051000,51,101,동래구노인복지관,165820101
5200100000,100,58,동래구노인복지관,165820101
5200110100,110-1,31,동래구노인복지관,165820101
5200049000,49,84,동래구노인복지관,165820102
5200050000,50,76,동래구노인복지관,165820102
5200179000,179,75,동래구노인복지관,165820102
5201002000,1002,69,동래구노인복지관,165820102
5200049000,49,85,온천입구,165820103
5200050000,50,77,온천입구,165820103
5200051000,51,102,온천입구,165820103
5200100000,100,59,온천입구,165820103
5200110100,110-1,32,온천입구,165820103
5200179000,179,76,온천입구,165820103
5200049000,49,33,동래우체국,165820201
5200050000,50,42,동래우체국,165820201
5200100000,100,77,동래우체국,165820201
5200051000,51,32,동래우체국,165820202
5200110100,110-1,46,동래우체국,165820202
5200179000,179,19,동래우체국,165820202
5200029000,29,43,명장정수사업소,165830201
5200042000,42,12,명장정수사업소,165830201
5200099000,99,12,명장정수사업소,165830201
5200105000,105,78,명장정수사업소,165830201
5200106000,106,40,명장정수사업소,165830201
5200129100,129-1,17,명장정수사업소,165830201
5200148000,148,26,명장정수사업소,165830201
5200155000,155,10,명장정수사업소,165830201
5200183000,183,41,명장정수사업소,165830201
5200183F00,183-F,41,명장정수사업소,165830201
5290601000,동래구1,18,동남아파트,165840301
5290601000,동래구1,19,명장2치안센터,165840302
5290601000,동래구1,20,성지아파트,165840303
