노선ID,노선번호,정류소순번,정류소명,ARS번호,위도,경도,노드ID
5290506000,부산진구6,12,동의대학교자연대학,,,,172520304
5290506000,부산진구6,13,동의대학교본관,,,,172520302
5290506100,부산진구6-1,1,동의대학교본관,,,,163980102
5290506100,부산진구6-1,2,동의대학교도서관,,,,163980101
5290506100,부산진구6-1,3,동의대학교자연대학,,35.1435584,129.0344448,163980104
5290506100,부산진구6-1,4,동의대학교입구,,,,163980103
5290506100,부산진구6-1,5,수정터널,,35.1492032,129.0337920,172520101
5290506100,부산진구6-1,6,동의대역,,35.1531488,129.0323584,172440401
5290506100,부산진구6-1,7,반도아파트,,,,172430201
5290506100,부산진구6-1,8,동의대학교입구,,,,172520303
5290506100,부산진구6-1,9,동의대학교자연대학,,,,172520304
5290506100,부산진구6-1,10,동의대학교도서관,,,,172520301
5290506100,부산진구6-1,11,동의대학교본관,,35.1403232,129.0338560,172520302
5290507000,부산진구7,1,동의과학대학교,,35.1654144,129.0720000,518930000
5290507000,부산진구7,2,동의고등학교,,,,518920000
5290507000,부산진구7,3,성모여자고등학교,,,,165130201
5290507000,부산진구7,4,양정사진관,,,,165120201
5290507000,부산진구7,5,(구)양정육교,,,,164460102
5290507000,부산진구7,6,양정역,,,,164460103
5290507000,부산진구7,7,파리바게뜨,,35.1738976,129.0737280,164000202
5290507000,부산진구7,8,동의의료원사거리,,,,164080301
5290507000,부산진구7,9,양정성당,,,,164540201
5290507000,부산진구7,10,부산진여자상업고등학교,,,,164540202
5290507000,부산진구7,11,부산여자대학교정문,,,,213970302
5290507000,부산진구7,12,성모여자고등학교,,,,213970301
5290507000,부산진구7,13,동의과학대학교,,,,165130101
5290508000,부산진구8,1,동의의료원,,,,165190101
5290508000,부산진구8,2,부산진여자고등학교,,,,164550201
5290508000,부산진구8,3,양정자이더샵SK뷰2.3단지,,35.1712928,129.0748800,164550202
5290508000,부산진구8,4,양정성당,,,,164080302
5290508000,부산진구8,5,양정역,,,,165220201
5290508000,부산진구8,6,파리바게뜨,,35.1725344,129.0744448,164000202
5290508000,부산진구8,7,양정자이더샵SK뷰2.3단지,,,,164770201
5290508000,부산진구8,8,부산진여자고등학교,,,,164080201
5290508000,부산진구8,9,동의의료원,,,,164550101
5290509000,부산진구9,1,동의대학교본관,,,,163980102
5290509000,부산진구9,2,동의대학교자연대학,,35.1435808,129.0344704,163980104
5290509000,부산진구9,3,동의대학교입구,,35.1473920,129.0337792,163980103
5290509000,부산진구9,4,가야여자중학교,,,,172520202
5290509000,부산진구9,5,가남시장,,,,172910202
5290509000,부산진구9,6,미진마트,,,,171800104
5290509000,부산진구9,7,가야1치안센터,,,,171800103
5290509000,부산진구9,8,동의대역,,,,511700000
5290509000,부산진구9,9,개금역,,35.1531712,129.0240768,511690000
5290509000,부산진구9,10,신개금LG아파트,,,,172060302
5290509000,부산진구9,11,신주례LG1차아파트106동,,,,172300202
5290509000,부산진구9,12,신주례LG1차아파트상가,,,,201580301
5290509000,부산진구9,13,주례한효아파트,,,,201590102
5290509000,부산진구9,14,신주례LG2차아파트,,,,201590101
5290509000,부산진구9,15,주례한일유앤아이아파트,,,,195610101
5290509000,부산진구9,16,신주례LG아파트,,,,201580102
5290509000,부산진구9,17,신개금LG아파트,,35.1545280,129.0184960,172300102
5290509000,부산진구9,18,개금역,,,,511680000
5290509000,부산진구9,19,개금삼거리.개금골목시장,,,,511670000
5290509000,부산진구9,20,동의대역,,,,172440302
5290509000,부산진구9,21,가야1치안센터,,,,171900303
5290509000,부산진구9,22,미진마트,,,,171900304
5290509000,부산진구9,23,가남시장,,,,172900202
5290509000,부산진구9,24,가야여자중학교,,,,172730203
5290509000,부산진구9,25,동의대학교입구,,,,172520303
5290509000,부산진구9,26,동의대학교자연대학,,35.1412768,129.0339072,172520304
5290509000,부산진구9,27,동의대학교본관,,,,172520302
5290801100,북구1-1,1,만덕고등학교,,,,182960101
5290801100,북구1-1,2,만덕3주공아파트,,,,182940101
5290801100,북구1-1,3,그린코아아파트후문,,,,182440301
5290801100,북구1-1,4,부산노인전문병원,,,,182440304
5290801100,북구1-1,5,만덕럭키아파트후문,,,,182440303
5290801100,북구1-1,6,롯데아파트,,,,182440302
5290801100,북구1-1,7,성원사입구,,,,182440305
5290801100,북구1-1,8,양천초등학교,,,,182450306
5290801100,북구1-1,9,덕천3동주민센터,,,,182450304
5290801100,북구1-1,10,청우파크맨션,,,,182450307
5290801100,북구1-1,11,덕천주공아파트,,35.2091232,129.0135296,182450305
5290801100,북구1-1,12,한라아파트,,,,183000302
5290801100,북구1-1,13,덕천초등학교후문,,,,183000301
5290801100,북구1-1,14,덕천교차로,88003,,,183290102
5290801100,북구1-1,15,덕천역,,,,182290102
5290801100,북구1-1,16,덕천주공입구,,,,182280202
5290801100,북구1-1,17,덕천주공아파트,,,,183060105
5290801100,북구1-1,18,청우파크맨션,,,,183060107
5290801100,북구1-1,19,덕천3동주민센터,,,,183060104
5290801100,북구1-1,20,양천초등학교,,,,183060106
5290801100,북구1-1,21,성원사입구,,,,182450205
5290801100,북구1-1,22,롯데아파트,,35.2099200,129.0225536,182450201
5290801100,북구1-1,23,럭키아파트후문,,,,182450202
5290801100,북구1-1,24,부산노인전문병원,,,,182450203
5290801100,북구1-1,25,그린코아아파트후문,,,,182450204
5290801100,북구1-1,26,만덕3주공아파트,,,,182440201
5290801100,북구1-1,27,신덕중학교,,35.2031200,129.0329984,182940202
5290801100,북구1-1,28,만덕고등학교,,35.2022048,129.0351744,182940201
5290802000,북구2,1,구포종점,,,,182660202
5290802000,북구2,2,구포시장,88001,,,183140202
5290802000,북구2,3,덕천역,,,,182290102
5290802000,북구2,4,부민병원.덕천교회,,,,182290103
5290802000,북구2,5,숙등역5번출구,,,,182280106
5290802000,북구2,6,숙등역1번출구,,,,182280105
5290802000,북구2,7,덕천1동주민센터,,,,182280104
5290802000,북구2,8,구포전화국,,,,182280103
5290802000,북구2,9,메가마트,,35.2141984,129.0216320,182260301
5290802000,북구2,10,일동파크맨션,,,,218630101
5290802000,북구2,11,폴리텍대학부산캠퍼스,,,,218620101
5290802000,북구2,12,화인유통,,,,182500101
5290802000,북구2,13,도개공아파트110동,,,,182530301
5290802000,북구2,14,도개공아파트116동,,,,182530303
5290802000,북구2,15,도개공아파트115동,,,,182530302
5290802000,북구2,16,도개공아파트116동,,,,183690102
5290802000,북구2,17,도개공아파트110동,,,,183690101
5290802000,북구2,18,화인유통,,,,183690103
5290802000,북구2,19,기비골아파트106동,,,,517070000
5290802000,북구2,20,기비골아파트104동,,,,182530101
5290802000,북구2,21,기비골아파트101동후문,,,,182530103
5290802000,북구2,22,기비골아파트101동입구,,,,182530102
5290802000,북구2,23,옥천사입구,,35.2154688,129.0273280,182520101
5290802000,북구2,24,만덕동일아파트,,,,212020101
5290802000,북구2,25,옥천사입구,,,,212020102
5290802000,북구2,26,만덕동일아파트입구,,,,182520201
5290802000,북구2,27,남산정역2번출구,,,,510320000
5290802000,북구2,28,남산정역4번출구,,,,182250402
5290802000,북구2,29,삼정그린코아아파트,,,,182260201
5290802000,북구2,30,구포전화국,,,,182270203
5290802000,북구2,31,덕천1동주민센터,,,,182270204
5290802000,북구2,32,숙등역2번출구,,,,514470000
5290802000,북구2,33,숙등역4번출구,,,,182270206
5290802000,북구2,34,부민병원.덕천교회,,35.2119040,129.0114688,182270205
5290802000,북구2,35,덕천역,,,,182280302
5290802000,북구2,36,구포시장,88013,,,183510202
5290803000,북구3,1,금곡주차장,,,,181720202
5290803000,북구3,2,금곡동부산은행,,,,181710201
5290803000,북구3,3,금곡동새마을금고,,,,181730301
5290803000,북구3,4,금곡동국민은행,,,,181750301
5290803000,북구3,5,금곡중학교,,,,181740302
5290803000,북구3,6,금곡종합사회복지관,,,,182700303
5290803000,북구3,7,금곡주공7단지,,35.2566080,129.0139776,182700304
5290803000,북구3,8,금곡주공9단지,,,,182670204
5290803000,북구3,9,금곡주공4단지,,,,182670203
5290803000,북구3,10,유림1차아파트,,,,182680102
5290803000,북구3,11,금곡주공6단지,,,,182680101
5290803000,북구3,12,금곡주공5단지,,,,182750201
5290803000,북구3,13,금곡동행정복지센터,,35.2504096,129.0127616,181870302
5290803000,북구3,14,율리역,,,,181890302
5290803000,북구3,15,벽산아파트,,,,182320202
5290803000,북구3,16,북구보건소,,,,183040201
5290803000,북구3,17,화신중학교,,,,183050302
5290803000,북구3,18,와석,,,,181900401
5290803000,북구3,19,대림아파트,,,,181930203
5290803000,북구3,20,북부경찰서,,,,181810202
5290803000,북구3,21,화명중학교,,,,183020302
5290803000,북구3,22,수정역,,,,183030203
5290803000,북구3,23,수정강변타운후문,,,,183030202
5290803000,북구3,24,성훈강변아파트,,35.2186816,129.0061952,181820303
5290803000,북구3,25,구룡사,,,,181820304
5290803000,북구3,26,덕천교차로,,35.2099264,129.0043520,212040302
5290803000,북구3,27,구포시장,,,,183140102
5290803000,북구3,28,덕천교차로,,35.2116288,129.0048256,182330402
5290803000,북구3,29,구룡사,,,,212040104
5290803000,북구3,30,수정강변타운후문,,,,212040105
5290803000,북구3,31,수정역,,,,181820102
5290803000,북구3,32,화명중학교,,,,183030102
5290803000,북구3,33,북부경찰서,,,,183020102
5290803000,북구3,34,화명롯데캐슬아파트,,,,181810103
5290803000,북구3,35,대림아파트,,,,181810102
5290803000,북구3,36,와석,,,,181930102
5290803000,북구3,37,화신중학교,,,,181850102
5290803000,북구3,38,북구보건소,,35.2388128,129.0142464,183050102
5290803000,북구3,39,벽산아파트,,,,182760302
5290803000,북구3,40,율리역,,,,182320302
5290803000,북구3,41,금곡동행정복지센터,,,,181860102
5290803000,북구3,42,금곡주공5단지,,,,181870201
5290803000,북구3,43,금곡주공6단지,,,,182750301
5290803000,북구3,44,유림1차아파트,,,,182750302
5290803000,북구3,45,금곡주공4단지,,,,182680304
5290803000,북구3,46,금곡주공9단지,,35.2557984,129.0138112,182680305
5290803000,북구3,47,금곡주공7단지,,,,182670104
5290803000,북구3,48,금곡종합사회복지관,,,,182670103
5290803000,북구3,49,금곡중학교,,,,182700102
5290803000,북구3,50,금곡동국민은행,,,,181740101
5290803000,북구3,51,금곡동새마을금고,,,,181750101
5290803000,북구3,52,금곡동부산은행,,35.2660896,129.0173952,181730101
5290803000,북구3,53,금곡주차장,,,,181710302
5290806000,북구6,1,북구청,,,,182610301
5290806000,북구6,2,구포축산물도매시장,,,,182600301
5290806000,북구6,3,한중병원,,,,182590103
5290806000,북구6,4,구포삼거리,88011,,,182630103
5290806000,북구6,5,구포역,,,,182180103
5290806000,북구6,6,구포시장,88001,35.2097120,129.0038144,183140202
5290806000,북구6,7,덕천교차로,88002,,,183290301
5290806000,북구6,8,고려당제과점,,,,182390302
5290806000,북구6,9,구포대진아파트,,,,209880203
5290806000,북구6,10,태양탕,,,,209880204
5290806000,북구6,11,부산솔로몬로파크,,,,183230301
5290806000,북구6,12,유림아파트상가,,,,183700102
5290806000,북구6,13,유림아파트입구,,,,183710101
5290806000,북구6,14,포천삼거리,,,,183220202
5290806000,북구6,15,부산과학기술대학교,,,,183250102
5290806000,북구6,16,구포3동주민센터,,,,183280103
5290806000,북구6,17,포천초등학교,,35.1952768,129.0095360,183280104
5290806000,북구6,18,백조탕,,,,182410301
5290806000,북구6,19,청송빌라,,,,183830201
5290806000,북구6,20,구포대우아파트,,,,183810201
5290806000,북구6,21,한국빌라,,,,183790201
5290806000,북구6,22,동성아파트상가,,,,183750201
5290806000,북구6,23,부산솔로몬로파크,,,,183230301
5290806000,북구6,24,유림아파트상가,,,,183700102
5290806000,북구6,25,유림아파트입구,,35.1986720,129.0055680,183710101
5290806000,북구6,26,태양탕,,,,183230404
5290806000,북구6,27,구포대진아파트,,,,183230403
5290806000,북구6,28,고려당제과점,,,,209880102
5290806000,북구6,29,구포시장입구,,,,182380102
5290806000,북구6,30,덕천교차로,88003,,,183290102
5290806000,북구6,31,구포시장,88013,,,183510202
5290806000,북구6,32,구포역,,35.2006240,128.9914880,519080000
5290806000,북구6,33,구포부민병원,,35.1969600,128.9907200,182970202
5290807000,북구7,1,화명유림아파트,,,,183160201
5290807000,북구7,2,화명현대아파트,,,,182490302
5290807000,북구7,3,화명정수장입구,,35.2345952,129.0158592,182490301
5290807000,북구7,4,와석,,,,181900401
5290807000,북구7,5,대림아파트,,,,181930203
5290807000,북구7,6,북부경찰서,,,,181810202
5290807000,북구7,7,화명중학교,,,,183020302
5290807000,북구7,8,수정역,,,,183030203
5290807000,북구7,9,수정강변타운후문,,,,183030202
5290807000,북구7,10,성훈강변아파트,,,,181820303
5290807000,북구7,11,구룡사,,,,181820304
5290807000,북구7,12,덕천교차로,,,,212040302
5290807000,북구7,13,구포시장,,,,183140102
5290807000,북구7,14,덕천교차로,,,,182330402
5290807000,북구7,15,구룡사,,,,212040104
5290807000,북구7,16,수정강변타운후문,,35.2201696,129.0077184,212040105
5290807000,북구7,17,수정역,,,,181820102
5290807000,북구7,18,화명중학교,,,,183030102
5290807000,북구7,19,북부경찰서,,,,183020102
5290807000,북구7,20,화명롯데캐슬아파트,,,,181810103
5290807000,북구7,21,대림아파트,,,,181810102
5290807000,북구7,22,와석,,,,181930102
5290807000,북구7,23,화명정수장입구,,,,181900301
5290807000,북구7,24,화명현대아파트,,,,181900302
5290807000,북구7,25,화명유림아파트,,35.2351264,129.0198400,182490101
5290808000,북구8,1,한신아파트정문,,,,183950201
5290808000,북구8,2,느루식당,,,,183940201
5290808000,북구8,3,백양노인정,,,,183920201
5290808000,북구8,4,유림아파트,,,,183880201
5290808000,북구8,5,만덕2치안센터,,,,182920102
5290808000,북구8,6,북부산농협신만덕지점,,,,182920103
5290808000,북구8,7,부산은행,,,,182810402
5290808000,북구8,8,백산초등학교,,,,182420101
5290808000,북구8,9,만덕성당,,,,220320101
5290808000,북구8,10,만덕역,,,,182120301
5290808000,북구8,11,만덕삼성아파트,,35.2119072,129.0365440,182110204
5290808000,북구8,12,만덕2동주민센터,,,,182110203
5290808000,북구8,13,백양상가,,,,182810302
5290808000,북구8,14,만덕신협2동지점,,,,182850301
5290808000,북구8,15,만덕도서관,,,,183480101
5290808000,북구8,16,예림슈퍼,,,,183480102
5290808000,북구8,17,일동아파트,,,,183500101
5290808000,북구8,18,백양산베스티움에코포레,,,,183330102
5290808000,북구8,19,관음사,,,,183340201
5290808000,북구8,20,한신아파트후문,,,,183970102
5290808000,북구8,21,한신아파트중문,,,,183970101
5290808000,북구8,22,한신아파트정문,,,,183960101
5290808100,북구8-1,1,구포종점,,,,182660202
5290808100,북구8-1,2,구포시장,88001,35.2095296,129.0029568,183140202
5290808100,북구8-1,3,덕천역,,,,182290102
5290808100,북구8-1,4,부민병원.덕천교회,,,,182290103
5290808100,북구8-1,5,숙등역5번출구,,,,182280106
5290808100,북구8-1,6,숙등역1번출구,,,,182280105
5290808100,북구8-1,7,덕천1동주민센터,,,,182280104
5290808100,북구8-1,8,구포전화국,,,,182280103
5290808100,북구8-1,9,남산정역5번출구,,,,182260102
5290808100,북구8-1,10,이노비즈센터,,,,182870103
5290808100,북구8-1,11,만덕우체국,,,,182870102
5290808100,북구8-1,12,동원아파트,,,,182430201
5290808100,북구8-1,13,만덕럭키아파트,,,,184020202
5290808100,북구8-1,14,그린코아아파트,,,,184020201
5290808100,북구8-1,15,만덕럭키아파트,,,,184020102
5290808100,북구8-1,16,동원아파트,,,,184020101
5290808100,북구8-1,17,만덕현대아파트,,,,182430402
5290808100,북구8-1,18,이노비즈센터,,,,182430403
5290808100,북구8-1,19,남산정역1번출구,,,,182870301
5290808100,북구8-1,20,남산정역4번출구,,,,182250402
5290808100,북구8-1,21,삼정그린코아아파트,,,,182260201
5290808100,북구8-1,22,구포전화국,,,,182270203
5290808100,북구8-1,23,덕천1동주민센터,,,,182270204
5290808100,북구8-1,24,숙등역4번출구,,,,182270206
5290808100,북구8-1,25,부민병원.덕천교회,,,,182270205
5290808100,북구8-1,26,덕천역,,,,182280302
5290808100,북구8-1,27,구포시장,88013,,,183510202
5290808100,북구8-1,28,구포종점,,,,183140301
5290808200,북구8-2,1,만덕역,,,,182120301
5290808200,북구8-2,2,만덕삼성아파트,,35.2119648,129.0365952,182110204
5290808200,북구8-2,3,만덕2동주민센터,,,,182110203
5290808200,북구8-2,4,부산은행,,,,182810402
5290808200,북구8-2,5,동원아파트,,,,182430201
5290808200,북구8-2,6,만덕럭키아파트,,,,184020202
5290808200,북구8-2,7,그린코아아파트,,,,184020201
5290808200,북구8-2,8,만덕럭키아파트,,,,184020102
5290808200,북구8-2,9,동원아파트,,,,184020101
5290808200,북구8-2,10,그린코아사거리,,,,182430102
5290808200,북구8-2,11,백산초등학교,,,,182420101
5290808200,북구8-2,12,만덕성당,,,,220320101
5290808200,북구8-2,13,만덕역,,,,220320102
5290809000,북구9,1,만덕고등학교,,,,182960101
5290809000,북구9,2,신덕초등학교,,,,182960102
5290809000,북구9,3,만덕3주공아파트,,35.2034720,129.0336000,182940101
5290809000,북구9,4,백양디이스트204동,,,,220360201
5290809000,북구9,5,백양초등학교,,,,220360202
5290809000,북구9,6,백양디이스트301동,,,,514480000
5290809000,북구9,7,백산초등학교,,,,182420101
5290809000,북구9,8,만덕성당,,,,220320101
5290809000,북구9,9,만덕역,,,,182120301
5290809000,북구9,10,만덕삼성아파트,,,,182110204
5290809000,북구9,11,만덕2동주민센터,,35.2105824,129.0379008,182110203
5290809000,북구9,12,백양상가,,,,182810302
5290809000,북구9,13,백양디이스트401동,,,,182850401
5290809000,북구9,14,백양디이스트304동,,,,182860301
5290809000,북구9,15,굿모닝힐상가,,,,182140402
5290809000,북구9,16,백양초등학교,,,,182140403
5290809000,북구9,17,백양디이스트101동,,,,182140401
5290809000,북구9,18,만덕3주공아파트,,,,182440201
5290809000,북구9,19,신덕중학교,,,,182940202
5290809000,북구9,20,만덕고등학교,,,,182940201
5291501100,사상구1-1,1,괘법르네시떼역.르네시떼,,,,194560302
5291501100,사상구1-1,2,창진초등학교,,,,202000201
5291501100,사상구1-1,3,코레일사상역,,,,201630103
5291501100,사상구1-1,4,서부시외버스터미널.사상역,,,,201620503
5291501100,사상구1-1,5,사상초등학교,,,,194550302
5291501100,사상구1-1,6,덕포시장,,,,194980103
5291501100,사상구1-1,7,덕포역,,35.1737280,128.9840896,194980104
5291501100,사상구1-1,8,덕포초.부산도서관,,,,201230202
5291501100,사상구1-1,9,남영아파트,,,,201420302
5291501100,사상구1-1,10,덕포청구아파트,,,,195250303
5291501100,사상구1-1,11,덕포경동2차아파트,,,,195250302
5291501100,사상구1-1,12,덕포경동1차아파트,,,,195250301
5291501100,사상구1-1,13,오양힐타운아파트,,,,195250304
5291501100,사상구1-1,14,덕포신익.벽산하나로아파트,,,,219290101
5291501100,사상구1-1,15,덕상초등학교,,,,218740202
5291501100,사상구1-1,16,모덕교회,,,,218740201
5291501100,사상구1-1,17,사상도서관,,,,218750201
5291501100,사상구1-1,18,자유아파트,,,,211920102
5291501100,사상구1-1,19,모덕초등학교,,,,211920101
5291501100,사상구1-1,20,우신모라아파트,,,,201440101
5291501100,사상구1-1,21,모라농협,95013,,,201210803
5291501100,사상구1-1,22,모라우성아파트,95014,,,201210804
5291501100,사상구1-1,23,삼정그린코아아파트,,,,211980201
5291501100,사상구1-1,24,모라화인아파트,,35.1901984,128.9949312,211940401
5291501100,사상구1-1,25,모라벽산아파트,,,,211960201
5291501100,사상구1-1,26,모라벽산아파트 관리사무소,,,,518890000
5291501100,사상구1-1,27,협성아파트,,,,211950301
5291501100,사상구1-1,28,모라119안전센터,95002,,,211970302
5291501100,사상구1-1,29,모라우성아파트,95003,,,211980304
5291501100,사상구1-1,30,모라농협,95004,,,211980303
5291501100,사상구1-1,31,동원아파트,,,,201210401
5291501100,사상구1-1,32,사상구청소년센터,,,,201440201
5291501100,사상구1-1,33,자유아파트,,,,201430101
5291501100,사상구1-1,34,사상도서관,,,,211920401
5291501100,사상구1-1,35,모덕교회,,,,218750101
5291501100,사상구1-1,36,덕상초등학교,,,,218750102
5291501100,사상구1-1,37,덕포신익.벽산하나로아파트,,,,218740101
5291501100,사상구1-1,38,오양힐타운아파트,,,,218740102
5291501100,사상구1-1,39,덕포경동1차아파트,,,,219290201
5291501100,사상구1-1,40,덕포경동2차아파트,,35.1707776,128.9908096,219290202
5291501100,사상구1-1,41,덕포청구아파트,,,,195250202
5291501100,사상구1-1,42,남명아파트,,,,504410000
5291501100,사상구1-1,43,덕포초.부산도서관,,,,201220203
5291501100,사상구1-1,44,덕포역,,,,201230304
5291501100,사상구1-1,45,덕포시장,,,,201230303
5291501100,사상구1-1,46,사상초등학교,,,,202020102
5291501100,사상구1-1,47,서부시외버스터미널.사상역,,,,194550103
5291501100,사상구1-1,48,괘법르네시떼역.르네시떼,,35.1631200,128.9782144,194560302
5291502000,사상구2,1,주례럭키아파트.주례역,,,,201550102
5291502000,사상구2,2,주례아파트,,,,213450201
5291502000,사상구2,3,동주초등학교,,,,195630101
5291502000,사상구2,4,주례열린도서관,,,,195640101
5291502000,사상구2,5,동서대글로벌빌리지,,,,195660102
5291502000,사상구2,6,동서대KIT생활관,,,,195660101
5291502000,사상구2,7,동서대후문,,,,195660103
5291502000,사상구2,8,경남정보대입구,,,,195680201
5291502000,사상구2,9,주례2동행정복지센터,,,,195700201
5291502000,사상구2,10,냉정역,,35.1510496,129.0124800,195740102
5291502000,사상구2,11,냉정시장,,,,195810201
5291502000,사상구2,12,경남정보대학교,,,,195830201
5291502000,사상구2,13,광우맨션,,,,195850101
5291502000,사상구2,14,주례여자고등학교,,,,195860101
5291502000,사상구2,15,유림빌라,,,,213960101
5291502000,사상구2,16,경남정보대50주년기념관,,,,213470101
5291502000,사상구2,17,주례중학교,,,,195850201
5291502000,사상구2,18,냉정시장,,,,195820201
5291502000,사상구2,19,냉정역,,,,195810401
5291502000,사상구2,20,주례2동행정복지센터,,,,195750301
5291502000,사상구2,21,경남정보대입구,,,,195700101
5291502000,사상구2,22,동서대후문,,,,194640203
5291502000,사상구2,23,동서대KIT생활관,,,,194640201
5291502000,사상구2,24,동서대글로벌빌리지,,,,194640202
5291502000,사상구2,25,주례열린도서관,,,,195650201
5291502000,사상구2,26,동주초등학교,,,,195640301
5291502000,사상구2,27,주례아파트,,,,201570401
5291502000,사상구2,28,주례럭키아파트,,,,195620201
5291502000,사상구2,29,주례역,,35.1501056,129.0039424,201550103
5291502100,사상구2-1,1,주례역,,,,201550103
5291502100,사상구2-1,2,좋은삼선병원,,,,511100000
5291502100,사상구2-1,3,주례역2번출구,,35.1506400,129.0031616,201560304
5291502100,사상구2-1,4,주감초등학교,,,,195310101
5291502100,사상구2-1,5,주례동일2차아파트,,,,195330101
5291502100,사상구2-1,6,주례청구아파트후문,,,,195340201
5291502100,사상구2-1,7,주례청구아파트110동,,,,195880201
5291502100,사상구2-1,8,주례청구아파트정문,,,,195880202
5291502100,사상구2-1,9,주례동일1차아파트,,,,195350201
5291502100,사상구2-1,10,주감중학교,,,,194540305
5291502100,사상구2-1,11,사상근린공원,,,,213000104
5291502100,사상구2-1,12,감전LH아파트,,,,213000103
5291502100,사상구2-1,13,사상구종합사회복지관,,,,213000107
5291502100,사상구2-1,14,벽산신화아파트,,,,213000106
5291502100,사상구2-1,15,백양마을,,,,213000105
5291502100,사상구2-1,16,주감초등학교,,,,195310201
5291502100,사상구2-1,17,주례역6번출구,,,,201540302
5291502100,사상구2-1,18,주례교차로,,,,201530304
5291502100,사상구2-1,19,주례새마을금고본점,,,,194920103
5291502100,사상구2-1,20,농협주례동지점,,35.1504608,129.0041600,201530102
5291502200,사상구2-2,1,주례역,,,,201550103
5291502200,사상구2-2,2,좋은삼선병원,,,,511100000
5291502200,사상구2-2,3,주례역2번출구,,35.1507136,129.0031232,201560304
5291502200,사상구2-2,4,주감초등학교,,,,195310101
5291502200,사상구2-2,5,주례현대아파트,,,,195470101
5291502200,사상구2-2,6,양지1공원,,,,195500101
5291502200,사상구2-2,7,백운사,,,,195510101
5291502200,사상구2-2,8,양지마을,,,,195530101
5291502200,사상구2-2,9,창신주택,,,,195560101
5291502200,사상구2-2,10,양지공원,,,,195590301
5291502200,사상구2-2,11,부산보훈병원,,,,195480201
5291502200,사상구2-2,12,신주례LG1차아파트상가,,,,201580301
5291502200,사상구2-2,13,주례한효아파트,,,,201590102
5291502200,사상구2-2,14,신주례LG2차아파트,,,,201590101
5291502200,사상구2-2,15,반도보라아파트,,,,201580202
5291502200,사상구2-2,16,주례한일유앤아이아파트,,,,195610101
5291502200,사상구2-2,17,주양초등학교운동장,,,,194670201
5291502200,사상구2-2,18,부산보훈병원,,,,194680401
5291502200,사상구2-2,19,양지공원,,,,211880301
5291502200,사상구2-2,20,주례현대아파트,,,,195470301
5291502200,사상구2-2,21,주감초등학교,,,,195310201
5291502200,사상구2-2,22,주례역6번출구,,35.1503776,129.0004864,201540302
5291502200,사상구2-2,23,주례교차로,,,,201530304
5291502200,사상구2-2,24,농협주례동지점,,,,201530102
5291502200,사상구2-2,25,주례역,,,,201550103
5291503000,사상구3,1,현대무지개아파트,,,,210580102
5291503000,사상구3,2,현대무지개아파트관리사무소,,,,210580103
5291503000,사상구3,3,동서대글로벌빌리지,,,,210580101
5291503000,사상구3,4,동주초등학교,,,,195640301
5291503000,사상구3,5,주례아파트,,35.1497952,129.0060672,201570401
5291503000,사상구3,6,주례역,,,,511660000
5291503000,사상구3,7,주례사거리,,,,201530202
5291503000,사상구3,8,신진정비공장,,,,194450301
5291503000,사상구3,9,주례지구대,,,,194620201
5291503000,사상구3,10,주례벽산아파트,,,,195900103
5291503000,사상구3,11,일신주택입구,,,,195900102
5291503000,사상구3,12,일신주택,,,,195900101
5291503000,사상구3,13,일신주택입구,,,,195910101
5291503000,사상구3,14,주례벽산아파트,,35.1457856,129.0013568,195910102
5291503000,사상구3,15,주례지구대,,,,194650301
5291503000,사상구3,16,주례사거리,,,,194450102
5291503000,사상구3,17,럭키아파트.주례역,,,,201530103
5291503000,사상구3,18,주례역,,35.1504096,129.0041344,201550103
5291503000,사상구3,19,주례아파트,,,,213450201
5291503000,사상구3,20,동주초등학교,,,,195630101
5291503000,사상구3,21,동서대글로벌빌리지,,,,210560201
5291503000,사상구3,22,현대무지개아파트관리사무소,,,,210560203
5291503000,사상구3,23,현대무지개아파트,,,,210560202
5291503100,사상구3-1,1,현대무지개아파트,,,,210580102
5291503100,사상구3-1,2,현대무지개아파트관리사무소,,,,210580103
5291503100,사상구3-1,3,동서대글로벌빌리지,,,,210580101
5291503100,사상구3-1,4,동주초등학교,,,,195640301
5291503100,사상구3-1,5,주례아파트,,,,201570401
5291503100,사상구3-1,6,주례역,,,,511660000
5291503100,사상구3-1,7,주례사거리,,,,201530202
5291503100,사상구3-1,8,다누림센터.부산구치소,,,,194450501
5291503100,사상구3-1,9,동양아파트13동,,,,219380101
5291503100,사상구3-1,10,동양아파트16동,,,,219380102
5291503100,사상구3-1,11,학장동행정복지센터,,,,219380103
5291503100,사상구3-1,12,학장교차로,,,,194460502
5291503100,사상구3-1,13,동양아파트,,,,194460501
5291503100,사상구3-1,14,다누림센터.부산구치소,,,,219770201
5291503100,사상구3-1,15,주례사거리,,,,194450102
5291503100,사상구3-1,16,럭키아파트.주례역,,,,201530103
5291503100,사상구3-1,17,주례역,,35.1504608,129.0042112,201550103
5291503100,사상구3-1,18,주례아파트,,,,213450201
5291503100,사상구3-1,19,동주초등학교,,,,195630101
5291503100,사상구3-1,20,동서대글로벌빌리지,,,,210560201
5291503100,사상구3-1,21,현대무지개아파트관리사무소,,,,210560203
5291503100,사상구3-1,22,현대무지개아파트,,,,210560202
5291505000,사상구5,1,동서대학교,,,,195930102
5291505000,사상구5,2,주례여자고등학교,,,,172940201
