locallow_nm,노드ID,정류소명
남구,503720000,솔개다리
강서구,503750000,통합세산마을
강서구,503760000,통합세산마을
강서구,503780000,청량사교차로
강서구,503790000,청량사교차로
해운대구,503800000,센텀중학교
남구,503810000,남구실내빙상장
남구,503820000,남구실내빙상장
북구,503830000,더래디언트금정산아파트
북구,503840000,만덕노인요양원
북구,503850000,만덕노인요양원
북구,503860000,상학초등학교
북구,503870000,상학초등학교
북구,503880000,상학 산복길
북구,503890000,상학산복길
사하구,503900000,부산현대미술관
영도구,503910000,원우아파트
영도구,503920000,일신마리나아파트
금정구,503970000,신현마을
사하구,504060000,다대농협
금정구,504250000,윤산터널입구
금정구,504260000,윤산터널입구
금정구,504270000,장전역
금정구,504280000,장전역
금정구,504290000,장전초등학교
금정구,504300000,장전초등학교
북구,504310000,산성터널입구
북구,504320000,산성터널입구
북구,504330000,화잠초등학교
북구,504340000,화잠초등학교
북구,504350000,와석교차로(화명역)
북구,504360000,와석교차로(화명역)
북구,504370000,화명롯데마트(화명역)
북구,504380000,화명롯데마트(화명역)
북구,504390000,경부선화명역.고용복지센터
북구,504400000,경부선화명역.고용복지센터
사상구,504410000,남명아파트
해운대구,504420000,아세안 문화원
사하구,504430000,다대포항역
금정구,504440000,신현마을 입구
강서구,504450000,명지더웨스턴
부산진구,504460000,동평사거리
기장군,504470000,안평차량기지
서구,504480000,삼육부산병원후문
사상구,504490000,운수사입구
사하구,504500000,신동아헤어스케치앞
강서구,504510000,신호부영3차.5차아파트
강서구,504520000,신호부영3차.5차아파트
부산진구,504530000,개금현대아이아파트
부산진구,504540000,백병원입구
강서구,504550000,스위트팰리스
강서구,504560000,스위트팰리스
서구,504570000,문화아파트
사하구,504580000,장림항(부네치아)
사하구,504590000,장림항(부네치아)
동래구,504600000,사직중학교
연제구,504610000,초읍고개
중구,504640000,중앙공원.민주공원입구
강서구,504650000,이원솔루텍
강서구,504660000,지사문화회관
동구,504670000,눌원빌딩
영도구,504680000,봉래1동행정복지센터
기장군,504690000,평전교
기장군,504700000,평전교
남구,504710000,석포여자중학교
남구,504720000,석포여자중학교
남구,504730000,유엔평화기념관.일제강제동원역사관
남구,504740000,코오롱하늘채아파트
남구,504750000,코오롱하늘채아파트
금정구,504760000,금정구테니스장입구
금정구,504770000,금정구테니스장입구
강서구,504780000,명지더힐시그니처아파트
강서구,504790000,명지더힐시그니처아파트
강서구,504820000,자원순환협력센터
강서구,504830000,자원순환협력센터
강서구,504840000,지사문화회관
금정구,504850000,샘골공원
북구,504860000,산성터널영업소
기장군,504870000,솔빛공원
기장군,504880000,솔빛공원
남구,504890000,대연파크푸르지오
남구,504900000,대연파크푸르지오
동래구,504910000,내성중학교
강서구,504920000,금강펜테리움1차
강서구,504930000,금강펜테리움1차
강서구,504940000,더힐시그니처
해운대구,504950000,상당중학교
동래구,504960000,명륜교차로
동래구,504970000,명륜교차로
해운대구,504980000,운촌
해운대구,504990000,운촌
사하구,505000000,장림1동행정복지센터
해운대구,505010000,해운대구청어귀삼거리
해운대구,505020000,해운대도시철도역
해운대구,505030000,해운대도시철도역
강서구,505040000,동양라이트
강서구,505050000,동양라이트
동래구,505060000,명장농협
동래구,505070000,명장농협
동구,505080000,수정성당입구
강서구,505090000,KCC글라스
강서구,505100000,KCC글라스
사상구,505110000,농심부산공장
사상구,505120000,모라역
사상구,505130000,보성정비
사상구,505140000,부산벤처타워
사상구,505150000,부산조리고등학교
남구,505200000,포부대
기장군,505210000,대룡마을
기장군,505220000,도야마을
기장군,505230000,무곡마을
기장군,505240000,무곡마을
기장군,505250000,달음교
기장군,505260000,달음교
기장군,505270000,두산위브더테라스.재흥아파트
기장군,505280000,두산위브더테라스.재흥아파트
기장군,505290000,배좌골
기장군,505300000,배좌골
기장군,505310000,부산치유의 숲
영도구,505320000,부산항국제선용품유통센터
영도구,505320000,부산항국제선용품유통센터
영도구,505330000,부산항국제선용품유통센터
영도구,505340000,엑스스포츠광장입구
영도구,505350000,엑스스포츠광장입구
영도구,505360000,영도해수랜드
영도구,505370000,영도해수랜드
영도구,505380000,영선동반도보라아파트
영도구,505390000,종합해사
영도구,505400000,종합해사
남구,505410000,해피타운
남구,505420000,해피타운
남구,505430000,대연고개
기장군,505450000,죽향공원
기장군,505460000,죽향공원
금정구,505470000,구서2치안센터
수영구,505480000,금련산역
금정구,505500000,선경3차아파트312동
금정구,505520000,선경3차입구
금정구,505530000,선경3차정문
금정구,505540000,약수터선경3차후문
금정구,505550000,약수터선경3차후문
사하구,505560000,연화사입구
금정구,505570000,우성아파트10동
금정구,505580000,우성아파트12동
기장군,505640000,두호해녀복지회관
기장군,505650000,망지끝
해운대구,505660000,반송1동주민센터
남구,505670000,성지고등학교
남구,505680000,성지고등학교
기장군,505690000,월전마을회관
기장군,505700000,죽성드림세트장
남구,505710000,포부대
부산진구,505720000,당감입구교차로
부산진구,505730000,당감입구교차로
연제구,505740000,교대역
연제구,505750000,동해선교대역
연제구,505760000,동해선교대역
연제구,505770000,동해선교대역
연제구,505780000,부산시청
연제구,505790000,부산시청
부산진구,505800000,부전시장
부산진구,505810000,부전시장
부산진구,505820000,부전역
부산진구,505830000,상수도사업본부
부산진구,505840000,상수도사업본부
부산진구,505850000,서면역.서면지하상가
부산진구,505860000,서면역.서면지하상가
부산진구,505870000,서면한전
부산진구,505880000,서면한전
부산진구,505890000,송상현광장
부산진구,505900000,송상현광장
부산진구,505910000,양정역
부산진구,505920000,양정역
연제구,505930000,연산역.연산교차로
연제구,505940000,연산역.연산교차로
연제구,505950000,연산역.연제초교
연제구,505960000,연산역.연제초교
기장군,505990000,봉대산입구
부산진구,506000000,송상현광장
부산진구,506010000,송상현광장
기장군,506020000,월전활어판매장
강서구,506030000,정관매화꽃길
사하구,506040000,괴정역.괴정사거리
금정구,506050000,남산119안전센터
부산진구,506060000,개포초교후문
영도구,506090000,대평사거리
남구,506140000,용당동갓골
강서구,506200000,우방아이유쉘아파트
강서구,506210000,우방아이유쉘아파트
강서구,506220000,은산터미널
강서구,506230000,은산터미널
강서구,506240000,사암마을
강서구,506250000,사암마을
수영구,506260000,남천역3번출구
남구,506270000,동명대입구
남구,506280000,동명대입구
수영구,506290000,삼익비치210동
수영구,506300000,삼익비치215동
수영구,506310000,수영구청.금호어울림
수영구,506320000,수영구청사거리
사하구,506350000,감천항제5부두
사하구,506360000,감천항제5부두
사하구,506370000,감천항해양파출소
사하구,506380000,감천항해양파출소
사하구,506390000,구평삼거리
사하구,506400000,구평삼거리
금정구,506410000,남산고등학교
금정구,506420000,남산고등학교
기장군,506440000,반룡산단2로
기장군,506450000,반룡산단입구
강서구,506460000,범방동삼층석탑
강서구,506470000,범방동삼층석탑
금정구,506480000,부산외국어대학교캠퍼스
금정구,506490000,부산외대정문
금정구,506500000,부산외대정문
기장군,506510000,장안산단6로
강서구,506520000,조선해양기자재연구원
강서구,506530000,조선해양기자재연구원
강서구,506560000,한국해양대학교서부산융합캠퍼스
강서구,506570000,한국해양대학교서부산융합캠퍼스
기장군,506580000,이진블루1차.태영아파트
기장군,506590000,성신.이진블루2차
기장군,506600000,자이푸르지오2단지
기장군,506610000,자이푸르지오2단지
기장군,506620000,비스타동원1차
기장군,506630000,비스타동원1차
기장군,506640000,해송로
기장군,506650000,일광읍행정복지센터
기장군,506660000,해송로
기장군,506670000,일광읍행정복지센터
사상구,506680000,우신모라아파트
강서구,506690000,명원초등학교
강서구,506700000,명원초등학교
기장군,506710000,비스타동원1차
기장군,506720000,비스타동원1차
기장군,506730000,성신.이진블루2차
기장군,506740000,이진블루1차.태영아파트
기장군,506750000,일광읍행정복지센터
기장군,506760000,일광읍행정복지센터
기장군,506770000,자이푸르지오2단지
기장군,506780000,자이푸르지오2단지
기장군,506790000,한신더휴아파트
기장군,506800000,한신더휴아파트
기장군,506810000,해송로
기장군,506820000,해송로
강서구,506830000,국제산업물류산단
강서구,506840000,국제산업물류산단
사하구,506850000,사하구국민체육센터
강서구,506860000,국제산업물류산단
강서구,506870000,국제산업물류산단
동래구,506880000,해운아파트
남구,506890000,광안골든빌리지
남구,506900000,광안골든빌리지
남구,506910000,못골골목시장주차장
남구,506920000,못골시장
남구,506930000,우정하이츠빌라
남구,506940000,우정하이츠빌라
부산진구,506970000,부산진경찰서
부산진구,506980000,서면교차로
사하구,506990000,벽산하이츠아파트
수영구,507000000,민락공영주차장
기장군,507010000,일광초등학교
기장군,507020000,일광초등학교
기장군,507030000,자이푸르지오1단지
기장군,507040000,자이푸르지오1단지
기장군,507050000,한신더휴2단지
기장군,507060000,한신더휴2단지
남구,507070000,문현동부산은행
기장군,507100000,한신더휴1단지
기장군,507110000,한신더휴1단지
강서구,507120000,가락중앙경로당
강서구,507130000,가락중앙경로당
강서구,507140000,부산은행대저지점
강서구,507160000,송산마을
강서구,507170000,송산마을
남구,507300000,"유엔기념공원, 부산문화회관"
강서구,507310000,고향산천
해운대구,507320000,센텀리슈빌1단지후문
해운대구,507330000,센텀e편한세상정문
해운대구,507340000,해운대구문화복합센터
강서구,507350000,경일고등학교후문
강서구,507360000,경일고등학교후문
기장군,507370000,대성베르빌
기장군,507380000,이지더원2차
기장군,507390000,이지더원2차
기장군,507400000,이지더원3차
부산진구,507410000,창곡종합시장
동래구,507420000,미남교
강서구,507430000,녹산초등학교
강서구,507440000,녹산초등학교
강서구,507450000,더샵퍼스트월드·강서세무서
강서구,507460000,더샵퍼스트월드·강서세무서
강서구,507470000,명지1동 행정복지센터
강서구,507480000,명지1동 행정복지센터
강서구,507490000,삼정그린코아.금강펜테리움
해운대구,507500000,장산역
강서구,507510000,한국토지주택공사
강서구,507520000,한국토지주택공사
강서구,507530000,협성엘리시안
서구,507540000,경남고교
서구,507550000,경남고교
강서구,507560000,녹산초등학교
강서구,507570000,녹산초등학교
강서구,507580000,대방디엠시티
강서구,507590000,더샵퍼스트월드
강서구,507600000,더샵퍼스트월드
동래구,507610000,수민어울공원
동래구,507620000,수민어울공원
해운대구,507630000,동부지청어귀교차로
서구,507640000,동아대병원
서구,507650000,동아대병원
해운대구,507660000,동해선센텀역
연제구,507680000,롯데캐슬골드포레110동앞
연제구,507690000,롯데캐슬골드포레110동앞
연제구,507700000,롯데캐슬골드포레후문앞
연제구,507710000,롯데캐슬골드포레후문앞
강서구,507720000,명원초등학교
강서구,507730000,명원초등학교
강서구,507740000,명지환승센터
사하구,507750000,보림초등학교(기점)
강서구,507780000,삼정그린코아.금강펜테리움
해운대구,507790000,부산은행장산지점
해운대구,507800000,부산은행장산지점
동래구,507810000,수민동행정복지센터
동래구,507820000,수민동행정복지센터
연제구,507850000,양동초등학교입구
연제구,507860000,양동초등학교입구
강서구,507870000,제나우스오피스텔
해운대구,507880000,신기마을노인정
해운대구,507890000,신기마을노인정
강서구,507900000,협성엘리시안
강서구,507930000,선비교
강서구,507940000,선비교
해운대구,507950000,센텀시티우체국
부산진구,507990000,부산진여중
부산진구,508000000,부산진여중
부산진구,508010000,부영아파트
부산진구,508020000,부영아파트
부산진구,508030000,부전시장
부산진구,508040000,서면역12번출구
부산진구,508050000,아이파크1차정문
부산진구,508060000,아이파크1차정문
부산진구,508090000,전포초등학교
부산진구,508100000,전포카페거리
부산진구,508110000,전포카페거리
부산진구,508150000,양정포레힐즈스위첸
연제구,508160000,양정포레힐즈스위첸
강서구,508180000,공항후문
북구,508190000,산성터널영업소
동구,508200000,눌원빌딩
동구,508240000,동부산우체국
해운대구,508270000,장산역.웅신시네아트
강서구,508290000,지사천선비교
강서구,508300000,지사천선비교
사하구,508310000,괴정동교차로
강서구,508320000,가락어린이집
강서구,508330000,가락어린이집
강서구,508340000,식만배수펌프장
강서구,508350000,식만배수펌프장
강서구,508360000,정관매화꽃길
강서구,508370000,CGV
강서구,508380000,CGV
해운대구,508390000,반여시장
남구,508400000,감만현대아파트사거리
금정구,508410000,범어사어귀삼거리
금정구,508420000,범어사어귀삼거리
북구,508440000,북부경찰서
북구,508450000,북부경찰서
금정구,508460000,샘골공원
금정구,508470000,샘골공원
북구,508480000,수정역
북구,508490000,용수초등학교
북구,508500000,용수초등학교
북구,508510000,북부산우체국
북구,508520000,북부산우체국
북구,508530000,한국방송통신대
북구,508540000,한국방송통신대
강서구,508560000,강서체육공원역
동래구,508570000,농심가슈퍼
동래구,508580000,농심가슈퍼
동래구,508590000,대명여자고등학교
동래구,508600000,대명여자고등학교
동래구,508610000,동래문화회관
동래구,508620000,동래문화회관
동래구,508630000,명륜2차아이파크
동래구,508640000,명륜2차아이파크
동래구,508650000,명장초등학교입구
동래구,508660000,명장초등학교입구
동래구,508670000,미남교
동래구,508680000,미남교
동래구,508690000,사직고등학교입구
동래구,508700000,사직고등학교입구
동래구,508720000,사직초등학교앞교차로
동래구,508730000,삼정그린코아포레스트
동래구,508740000,삼정그린코아포레스트
동래구,508760000,온천입구
동래구,508770000,온천입구
동래구,508780000,용인고등학교
동래구,508790000,용인고등학교
동래구,508800000,조양삼거리
동래구,508810000,조양삼거리
동래구,508850000,한독온천어린이집
동래구,508860000,한독온천어린이집
동래구,508870000,화신아파트
동래구,508940000,래미안1단지
동구,508970000,동아원
동구,508990000,두산위브
기장군,509110000,상장안입구
북구,509120000,금곡동행정복지센터
북구,509130000,금곡역
북구,509140000,금곡역
북구,509150000,동원역
북구,509160000,동원역
강서구,509210000,강서경찰서
강서구,509220000,강서경찰서
기장군,509230000,달음교
기장군,509240000,달음교
기장군,509250000,동원로얄듀크1차아파트
기장군,509260000,동원로얄듀크1차아파트
기장군,509270000,동해선일광역광장
기장군,509280000,동해선일광역광장
기장군,509300000,옛터어린이공원입구
기장군,509310000,옛터어린이공원입구
기장군,509320000,이지더원2차
기장군,509330000,이지더원2차
강서구,509350000,지사천4교
강서구,509360000,지사천4교
강서구,509370000,통합세산마을
강서구,509380000,통합세산마을
북구,509560000,e편한세상금정산아파트
북구,509570000,대진아파트
북구,509580000,만덕시장입구
북구,509590000,만덕중학교
동래구,509600000,미남역11번출구
동구,509610000,범일교
남구,509620000,솔개다리
남구,509630000,남부산농협석포지점
사하구,509640000,대원연립
사하구,509650000,대원연립
부산진구,509660000,신암입구
부산진구,509670000,신암입구
강서구,509680000,중촌마을
강서구,509690000,중촌마을
사하구,509700000,대동중고등학교
기장군,509710000,매화원입구
기장군,509720000,매화원입구
사하구,509730000,삼한사랑채아파트입구
금정구,509740000,책마을보드랑 작은도서관
수영구,509750000,망미제일교회
수영구,509760000,아신빌라
금정구,509770000,금사입구
동구,509780000,YMCA
동구,509790000,YMCA
동구,509800000,경남여중입구
동구,509810000,경남여중입구
중구,509820000,남포동
중구,509830000,남포동
중구,509840000,남포역.옛시청교차로
중구,509850000,남포역.옛시청교차로
부산진구,509860000,범내골역
부산진구,509870000,범내골역
동구,509880000,범일2동행정복지센터
동구,509890000,범일역
동구,509900000,범일역
동구,509910000,봉생병원
동구,509920000,봉생병원
중구,509930000,부산데파트
중구,509940000,부산데파트
동구,509950000,부산역
동구,509960000,부산역
동구,509970000,부산진시장
동구,509980000,부산진시장
동구,509990000,부산진역 (해양수산부.동구청)
동구,510000000,부산진역 (해양수산부.동구청)
서구,510010000,서구청
중구,510020000,영주동
중구,510030000,영주동
중구,510040000,자갈치역.비프광장
중구,510050000,자갈치역.비프광장
동구,510060000,자성대교차로
동구,510070000,좌천역.좌천삼거리
중구,510080000,중부소방서
부산진구,510090000,"중앙시장,골드테마거리"
부산진구,510100000,"중앙시장,골드테마거리"
중구,510110000,중앙역.부산우체국
중구,510120000,중앙역.부산우체국
중구,510130000,중앙역.중부소방서
동구,510140000,초량역.초량교차로
동구,510150000,초량역.초량교차로
수영구,510160000,망미삼성아파트후문
동구,510170000,범일역
동구,510180000,범일역
동구,510190000,부산진시장
동구,510200000,부산진시장
사하구,510210000,부산현대미술관
부산진구,510220000,중앙시장.골드테마거리
기장군,510230000,동해선월내역
기장군,510240000,동해선월내역
기장군,510250000,동해선좌천역
연제구,510260000,강약국
연제구,510270000,수녀원
해운대구,510280000,해운대수목원
해운대구,510290000,해운대수목원
강서구,510300000,국회부산도서관입구
강서구,510310000,국회부산도서관입구
북구,510320000,남산정역2번출구
기장군,510330000,동해선좌천역
남구,510340000,배정중학교
해운대구,510360000,센텀누리아파트
연제구,510370000,이완주정형외과
연제구,510380000,대영주차장
연제구,510390000,케이티앤지부산본부
서구,510410000,덕산아파트
서구,510420000,덕산아파트
강서구,510440000,국회부산도서관입구
강서구,510460000,지사산단입구
연제구,510470000,연제도서관
연제구,510480000,연제도서관입구.연산더샵
북구,510500000,만덕초등학교
해운대구,510510000,송정종점
해운대구,510520000,송정종점
해운대구,510530000,신도중.신도고등학교
해운대구,510540000,신도중.신도고등학교
해운대구,510550000,좌3동행정복지센터
해운대구,510560000,좌3동행정복지센터
해운대구,510570000,중동역
해운대구,510580000,중동역
금정구,510590000,뉴그린105동
금정구,510600000,뉴그린105동
해운대구,510610000,롯데백화점.센텀시티6번출구
금정구,510620000,서동초등학교
금정구,510630000,서동초등학교
강서구,510640000,한국석유관리원영남본부
강서구,510650000,한국석유관리원영남본부
해운대구,510660000,벽산아파트
해운대구,510720000,영남아파트
강서구,510790000,스마트빌리지
강서구,510800000,스마트빌리지
강서구,510810000,명지환승센터
기장군,510840000,웨이브리즈아파트
기장군,510850000,웨이브리즈아파트
수영구,510860000,e편한세상광안비치
해운대구,510870000,동부지청
수영구,510880000,롯데캐슬아파트
수영구,510890000,롯데캐슬아파트
수영구,510900000,민락공영주차장
수영구,510910000,민락수변공원
수영구,510920000,민락수변공원
수영구,510940000,센텀비치푸르지오
수영구,510950000,센텀비치푸르지오
수영구,510980000,수영만아이파크
수영구,510990000,수영만아이파크
해운대구,511030000,신세계센텀시티
해운대구,511040000,신세계센텀시티
수영구,511050000,오션테라스3단지
수영구,511060000,오션테라스4단지
사상구,511070000,운수사입구
수영구,511080000,진로비치2단지
영도구,511090000,동삼시장
사상구,511100000,좋은삼선병원
사하구,511110000,감천문화마을
영도구,511120000,국립해양박물관
중구,511130000,국제시장
사하구,511150000,다대포해수욕장
해운대구,511160000,미포.문탠로드입구
사하구,511170000,부네치아 장림항
서구,511190000,석당박물관
서구,511200000,송도해수욕장
서구,511210000,송도해수욕장
해운대구,511220000,송정해수욕장
기장군,511230000,아난티코브
사하구,511240000,아미산전망대
서구,511250000,암남공원
중구,511260000,영도대교
기장군,511280000,오시리아역
기장군,511290000,오시리아테마파크
중구,511300000,용두산공원
남구,511310000,용호만유람선터미널
중구,511320000,자갈치BIFF광장
영도구,511330000,하늘전망대
기장군,511340000,해동용궁사
해운대구,511350000,해운대해수욕장
영도구,511360000,흰여울 문화마을
부산진구,511370000,서면역.롯데호텔백화점
부산진구,511380000,부산진우체국(가야1치안센터)
부산진구,511390000,부산진우체국(가야1치안센터)
부산진구,511400000,서면역.롯데호텔백화점
부산진구,511410000,가야역
부산진구,511420000,가야역
부산진구,511430000,개금삼거리.개금골목시장
부산진구,511440000,개금역
부산진구,511450000,개금역
부산진구,511460000,냉정고개
부산진구,511470000,냉정고개
사상구,511480000,냉정역.동서대경남정보대
사상구,511490000,냉정역.동서대경남정보대
부산진구,511500000,동의대역
부산진구,511510000,동의대역
부산진구,511520000,부암역
부산진구,511530000,부암역
사상구,511540000,좋은삼선병원
사상구,511550000,좋은삼선병원
사상구,511560000,주례역
사상구,511570000,주례역
사상구,511580000,주례교차로
부산진구,511590000,냉정고개
부산진구,511600000,냉정고개
사상구,511610000,냉정역.동서대경남정보대
사상구,511620000,냉정역.동서대경남정보대
사상구,511630000,좋은삼선병원
사상구,511640000,좋은삼선병원
사상구,511650000,주례역
사상구,511660000,주례역
부산진구,511670000,개금삼거리.개금골목시장
부산진구,511680000,개금역
부산진구,511690000,개금역
부산진구,511700000,동의대역
해운대구,511710000,반여4동새마을금고
해운대구,511720000,반여4동새마을금고
해운대구,511730000,반여4동행정복지센터
해운대구,511740000,삼어초등학교
해운대구,511750000,센텀강변현대아파트
해운대구,511760000,센텀트루엘아파트103동
해운대구,511770000,센텀트루엘아파트203동
강서구,511780000,국제화물청사
사하구,511790000,괴정초등학교 대티역
사하구,511800000,괴정한신더휴101동
사하구,511810000,괴정한신더휴상가
사하구,511820000,괴정한신더휴상가
사하구,511830000,대티역 1번출구
사하구,511840000,동매역6번출구
사하구,511850000,부산보건대건청관
사하구,511860000,부산보건대석파문화관
사하구,511870000,부산보건대체육관
사하구,511880000,부산보건대학생회관
사하구,511890000,사하뷰웰아파트
사하구,511900000,신평초등학교
사하구,511910000,신평초등학교
사하구,511920000,참누리아파트입구
서구,512390000,천마하늘길
서구,512400000,천마하늘길
기장군,512410000,정관차고지
기장군,512420000,정관차고지
해운대구,512430000,해운대보훈회관
해운대구,512440000,해운대세무서
부산진구,512450000,e편한세상서면더센트럴
기장군,512460000,개천마을
기장군,512470000,고무마을
기장군,512480000,교리부전아파트
기장군,512490000,기장국민체육센터
기장군,512500000,기장국민체육센터
기장군,512510000,기장시장
기장군,512520000,기장시장
기장군,512530000,기장역
기장군,512540000,기장역
기장군,512550000,기장전화국
기장군,512560000,기장종합사회복지관
기장군,512570000,기장종합사회복지관
기장군,512580000,기장초등학교
기장군,512590000,기장초등학교
사하구,512600000,낙동초등학교
사하구,512610000,낙동초등학교
기장군,512620000,내동마을
기장군,512630000,내리
기장군,512640000,내리초등학교
기장군,512650000,대룡마을
기장군,512660000,대청중학교
기장군,512670000,대청중학교
기장군,512680000,도야마을
기장군,512690000,도야마을
기장군,512700000,동백천
기장군,512710000,동백천
기장군,512720000,두명마을
기장군,512730000,두명마을
기장군,512740000,두명마을회관
기장군,512750000,드림볼파크야구장정문
기장군,512760000,드림볼파크야구장정문
기장군,512770000,무곡마을
기장군,512780000,무곡마을
기장군,512790000,석산마을입구
기장군,512800000,석산마을회관
기장군,512810000,솔빛공원
기장군,512820000,솔빛공원
기장군,512830000,신리
기장군,512840000,신리입구
기장군,512850000,신명마을
기장군,512860000,신명마을입구
기장군,512870000,오시리아역
기장군,512880000,오신
기장군,512890000,용소마을
기장군,512900000,월드컵빌리지
기장군,512910000,월드컵빌리지
기장군,512920000,월평교차로
기장군,512930000,월평교차로
기장군,512940000,월평마을
기장군,512950000,판곡
기장군,512960000,포스코아파트
기장군,512970000,포스코아파트
사하구,512980000,하나 부산은행
사하구,512990000,하나 부산은행
사하구,513270000,경동메르빌아파트
사하구,513280000,동원타워아파트
사하구,513290000,동원타워아파트
사하구,513300000,마실마트
사하구,513310000,새마을금고
사하구,513320000,센텀휴요양병원
사하구,513330000,신세대지큐빌
사하구,513340000,신세대지큐빌
사하구,513350000,영남중학교
사하구,513360000,영남중학교
사하구,513370000,탑마트
사하구,513380000,대동맨션입구
사하구,513390000,현대빌라
강서구,513400000,더샵퍼스트월드 3단지
강서구,513410000,더샵퍼스트월드 3단지
강서구,513440000,명지환승센터
기장군,513450000,서부주공아파트
강서구,513480000,가락동행정복지센터
강서구,513490000,가락파출소
강서구,513500000,가락중앙경로당
강서구,513510000,가락중앙경로당
사하구,513540000,강동병원앞교차로
강서구,513570000,강서공영차고지
강서구,513580000,강서공영차고지
강서구,513590000,강서공영차고지
강서구,513620000,강진정비
강서구,513630000,강진정비
강서구,513640000,경일고등학교
강서구,513650000,경일고등학교
강서구,513660000,국민은행명지국제신도시지점
강서구,513670000,국민은행명지국제신도시지점
강서구,513680000,국제휠타
강서구,513690000,국제휠타
강서구,513700000,국회부산도서관입구
강서구,513710000,금강펜테리움202동
강서구,513720000,금강펜테리움3차.중흥에듀오션
강서구,513730000,녹산농협
강서구,513740000,녹산농협
강서구,513780000,대한제강
강서구,513830000,더스퀘어
강서구,513850000,덕계마을입구
강서구,513860000,덕계마을입구
강서구,513870000,동아밸브
강서구,513890000,득천사거리
강서구,513930000,명일초등학교
강서구,513940000,명지노인종합복지관
강서구,513960000,명지더웨스턴아파트
강서구,513980000,명지스위트팰리스
강서구,513990000,명지스위트팰리스
강서구,514000000,명지철새탐조대
강서구,514010000,명지철새탐조대
강서구,514020000,명지초등학교
강서구,514030000,명지협성휴포레
강서구,514040000,명지협성휴포레
강서구,514090000,사암마을
강서구,514100000,사암마을
강서구,514110000,사암입바위
강서구,514120000,사암입바위
강서구,514130000,산양마을입구
강서구,514160000,삼정그린코아더베스트
사상구,514170000,서부시외버스터미널(사상역)
사하구,514180000,성일여자고등하교
강서구,514190000,송산마을
강서구,514200000,송산마을
부산진구,514230000,시민공원부설주차장
강서구,514260000,신호중학교
강서구,514270000,에일린의뜰아파트112동
강서구,514280000,에일린의뜰아파트112동
강서구,514290000,우방아이유쉘아파트
강서구,514300000,우방아이유쉘아파트
강서구,514350000,죽림삼거리
강서구,514410000,협성휴포레123동
해운대구,514420000,일신차고지 기점
해운대구,514430000,일신차고지 종점
강서구,514440000,경제자유구역청
강서구,514450000,성북마을
강서구,514460000,성북마을
북구,514470000,숙등역2번출구
북구,514480000,백양디이스트301동
수영구,514490000,민락역
금정구,514500000,금산빌라
금정구,514510000,남산역3번출구
금정구,514520000,범어사역3번출구
금정구,514530000,부산외국어대학교정문
금정구,514540000,외성생활관
북구,514550000,만덕119안전센터
북구,514560000,만덕119안전센터
북구,514570000,덕양초등학교
북구,514580000,덕양초등학교
북구,514590000,럭키아파트후문
북구,514600000,럭키아파트후문
북구,514610000,만덕도서관
북구,514620000,백양초등학교
북구,514630000,부산노인전문병원
북구,514640000,부산노인전문병원
강서구,514650000,산양마을입구
강서구,514670000,은산터미널
강서구,514680000,은산터미널
사하구,514690000,다대포
강서구,514700000,동자
강서구,514710000,동자
강서구,514720000,맥도자연생태공원
강서구,514730000,맥도자연생태공원
사하구,514740000,신평파출소
강서구,514770000,국제신도시교차로
강서구,514780000,국제신도시교차로
강서구,514790000,두산위브아파트102동
강서구,514800000,두산위브아파트102동
강서구,514810000,명지가온 오션유치원
강서구,514820000,명지가온 오션유치원
강서구,514830000,명호중고등학교
강서구,514840000,명호중고등학교
강서구,514850000,부산한솔학교
강서구,514860000,부산한솔학교
영도구,514890000,삼창파크맨션
영도구,514900000,에일린의뜰2단지아파트
강서구,514910000,오션초등학교
강서구,514920000,오션초등학교
강서구,515000000,퀸덤링컨아파트201동
강서구,515030000,한신휴플러스아파트
강서구,515040000,한신휴플러스아파트
강서구,515050000,해광테크
강서구,515060000,해광테크
서구,515070000,천주교아파트
강서구,515080000,퀸덤링컨아파트201동
동구,515090000,데레사여자고등학교
사하구,515100000,부산생탁
사하구,515110000,사하정비
사하구,515120000,신장림역
사하구,515130000,신한냉동
강서구,515160000,풍영산업
영도구,515190000,에덴금호아파트
연제구,515210000,부산의료원 정문
기장군,515240000,서편마을회관
기장군,515250000,서편마을회관
기장군,515260000,예림마을회관
기장군,515270000,예림마을회관
동래구,515280000,금정시장
금정구,515290000,삼밭골
금정구,515300000,삼밭골
사하구,515310000,하단SK뷰아파트앞
강서구,515320000,호반써밋
강서구,515330000,호반써밋
금정구,515340000,함께하는교회
기장군,515360000,동부산농협자재센터
강서구,515380000,강동농협
강서구,515390000,내눌
강서구,515400000,내눌
강서구,515410000,녹산주민문화회관 앞
강서구,515420000,녹산주민문화회관 앞
강서구,515430000,눌차어촌계
강서구,515440000,눌차어촌계
강서구,515450000,눌차입구
강서구,515460000,눌차입구
강서구,515470000,눌차초등학교
강서구,515480000,눌차초등학교
강서구,515490000,대흥마을
강서구,515500000,덕계마을입구
강서구,515510000,덕계마을입구
강서구,515520000,동선새바지길사거리
강서구,515530000,동선이주단지
강서구,515540000,득천사거리
강서구,515550000,봉림이주단지
강서구,515560000,생교
강서구,515570000,생교경로당
강서구,515580000,외눌
강서구,515590000,외눌
강서구,515600000,정거
강서구,515610000,죽림
강서구,515620000,죽림
강서구,515630000,천가교입구
강서구,515640000,천가교입구
강서구,515650000,천가어린이집
